nx ny nz
-1.11584499e-05 0.00000000e+00 0.00000000e+00
-3.07613180e-05 0.00000000e+00 0.00000000e+00
-4.89502006e-05 0.00000000e+00 0.00000000e+00
-6.49199699e-05 0.00000000e+00 0.00000000e+00
-7.79894588e-05 0.00000000e+00 0.00000000e+00
-8.75937777e-05 0.00000000e+00 0.00000000e+00
-9.33247903e-05 0.00000000e+00 0.00000000e+00
-9.49455629e-05 0.00000000e+00 0.00000000e+00
-9.23806411e-05 0.00000000e+00 0.00000000e+00
-8.57534419e-05 0.00000000e+00 0.00000000e+00
-7.53529286e-05 0.00000000e+00 0.00000000e+00
-6.16270883e-05 0.00000000e+00 0.00000000e+00
-4.52020420e-05 0.00000000e+00 0.00000000e+00
-2.67994002e-05 0.00000000e+00 0.00000000e+00
-7.25590726e-06 0.00000000e+00 0.00000000e+00
1.25389519e-05 0.00000000e+00 0.00000000e+00
3.16931223e-05 0.00000000e+00 0.00000000e+00
4.93341138e-05 0.00000000e+00 0.00000000e+00
6.46530541e-05 0.00000000e+00 0.00000000e+00
7.69586875e-05 0.00000000e+00 0.00000000e+00
8.56966099e-05 0.00000000e+00 0.00000000e+00
9.04496922e-05 0.00000000e+00 0.00000000e+00
9.09928627e-05 0.00000000e+00 0.00000000e+00
8.72710878e-05 0.00000000e+00 0.00000000e+00
7.94439358e-05 0.00000000e+00 0.00000000e+00
6.78866526e-05 0.00000000e+00 0.00000000e+00
5.30988687e-05 0.00000000e+00 0.00000000e+00
3.56459664e-05 0.00000000e+00 0.00000000e+00
1.62433577e-05 0.00000000e+00 0.00000000e+00
-3.98766243e-06 0.00000000e+00 0.00000000e+00
-2.33124811e-05 0.00000000e+00 0.00000000e+00
-4.12300527e-05 0.00000000e+00 0.00000000e+00
-5.87829817e-05 0.00000000e+00 0.00000000e+00
-7.57901656e-05 0.00000000e+00 0.00000000e+00
-8.67545337e-05 0.00000000e+00 0.00000000e+00
-8.01349860e-05 0.00000000e+00 0.00000000e+00
-7.65954851e-05 0.00000000e+00 0.00000000e+00
-9.78120198e-05 0.00000000e+00 0.00000000e+00
-1.18905189e-04 0.00000000e+00 0.00000000e+00
-4.85195506e-05 0.00000000e+00 0.00000000e+00
1.10436407e-04 0.00000000e+00 0.00000000e+00
-8.77424648e-05 0.00000000e+00 0.00000000e+00
-2.80744585e-04 0.00000000e+00 0.00000000e+00
5.95198843e-05 0.00000000e+00 0.00000000e+00
6.75472341e-04 0.00000000e+00 0.00000000e+00
1.71797576e-03 0.00000000e+00 0.00000000e+00
-6.20263486e-04 0.00000000e+00 0.00000000e+00
-9.09024082e-05 0.00000000e+00 0.00000000e+00
-1.64144896e-05 0.00000000e+00 0.00000000e+00
2.16385507e-04 0.00000000e+00 0.00000000e+00
-3.23692590e-05 0.00000000e+00 0.00000000e+00
-8.36611846e-05 0.00000000e+00 0.00000000e+00
-7.47996543e-05 0.00000000e+00 0.00000000e+00
-6.46783212e-05 0.00000000e+00 0.00000000e+00
-8.45389513e-05 0.00000000e+00 0.00000000e+00
-1.08698553e-04 0.00000000e+00 0.00000000e+00
-1.11385277e-04 0.00000000e+00 0.00000000e+00
-1.07740918e-04 0.00000000e+00 0.00000000e+00
-1.02128189e-04 0.00000000e+00 0.00000000e+00
-9.40915887e-05 0.00000000e+00 0.00000000e+00
-8.17306607e-05 0.00000000e+00 0.00000000e+00
-6.51343119e-05 0.00000000e+00 0.00000000e+00
-4.59901585e-05 0.00000000e+00 0.00000000e+00
-2.53190712e-05 0.00000000e+00 0.00000000e+00
-3.90083504e-06 0.00000000e+00 0.00000000e+00
1.74545058e-05 0.00000000e+00 0.00000000e+00
3.78494420e-05 0.00000000e+00 0.00000000e+00
5.63557591e-05 0.00000000e+00 0.00000000e+00
7.21993949e-05 0.00000000e+00 0.00000000e+00
8.47339564e-05 0.00000000e+00 0.00000000e+00
9.34527239e-05 0.00000000e+00 0.00000000e+00
9.80218751e-05 0.00000000e+00 0.00000000e+00
9.82645111e-05 0.00000000e+00 0.00000000e+00
9.41982323e-05 0.00000000e+00 0.00000000e+00
8.60123296e-05 0.00000000e+00 0.00000000e+00
7.40751876e-05 0.00000000e+00 0.00000000e+00
5.89206223e-05 0.00000000e+00 0.00000000e+00
4.12129963e-05 0.00000000e+00 0.00000000e+00
2.17465181e-05 0.00000000e+00 0.00000000e+00
1.37728563e-06 0.00000000e+00 0.00000000e+00
-1.89888134e-05 0.00000000e+00 0.00000000e+00
-3.84469670e-05 0.00000000e+00 0.00000000e+00
-5.61542121e-05 0.00000000e+00 0.00000000e+00
-7.13278851e-05 0.00000000e+00 0.00000000e+00
-8.33227302e-05 0.00000000e+00 0.00000000e+00
-9.16214398e-05 0.00000000e+00 0.00000000e+00
-9.58727244e-05 0.00000000e+00 0.00000000e+00
-9.59036333e-05 0.00000000e+00 0.00000000e+00
-9.17075094e-05 0.00000000e+00 0.00000000e+00
-8.34789464e-05 0.00000000e+00 0.00000000e+00
-7.15780592e-05 0.00000000e+00 0.00000000e+00
-5.65209389e-05 0.00000000e+00 0.00000000e+00
-3.89949791e-05 0.00000000e+00 0.00000000e+00
-1.97732433e-05 0.00000000e+00 0.00000000e+00
2.69248904e-07 0.00000000e+00 0.00000000e+00
2.02198785e-05 0.00000000e+00 0.00000000e+00
3.91799888e-05 0.00000000e+00 0.00000000e+00
5.62874445e-05 0.00000000e+00 0.00000000e+00
7.07595109e-05 0.00000000e+00 0.00000000e+00
8.19448982e-05 0.00000000e+00 0.00000000e+00
8.93415085e-05 0.00000000e+00 0.00000000e+00
9.25947263e-05 0.00000000e+00 0.00000000e+00
9.15480916e-05 0.00000000e+00 0.00000000e+00
8.62173885e-05 0.00000000e+00 0.00000000e+00
7.68333534e-05 0.00000000e+00 0.00000000e+00
6.38514036e-05 0.00000000e+00 0.00000000e+00
4.78565807e-05 0.00000000e+00 0.00000000e+00
2.94745886e-05 0.00000000e+00 0.00000000e+00
9.43629256e-06 0.00000000e+00 0.00000000e+00
-1.11631192e-05 0.00000000e+00 0.00000000e+00
-3.04839324e-05 0.00000000e+00 0.00000000e+00
-4.77985420e-05 0.00000000e+00 0.00000000e+00
-6.43133663e-05 0.00000000e+00 0.00000000e+00
-8.03238168e-05 0.00000000e+00 0.00000000e+00
-9.08956769e-05 0.00000000e+00 0.00000000e+00
-8.29385425e-05 0.00000000e+00 0.00000000e+00
-7.52697610e-05 0.00000000e+00 0.00000000e+00
-9.39789371e-05 0.00000000e+00 0.00000000e+00
-1.17114041e-04 0.00000000e+00 0.00000000e+00
-5.28113156e-05 0.00000000e+00 0.00000000e+00
1.19560448e-04 0.00000000e+00 0.00000000e+00
-6.28258630e-05 0.00000000e+00 0.00000000e+00
-2.79319813e-04 0.00000000e+00 0.00000000e+00
2.46366715e-05 0.00000000e+00 0.00000000e+00
7.20364332e-04 0.00000000e+00 0.00000000e+00
1.76756312e-03 0.00000000e+00 0.00000000e+00
-6.81679756e-04 0.00000000e+00 0.00000000e+00
-1.01735480e-04 0.00000000e+00 0.00000000e+00
6.46877602e-06 0.00000000e+00 0.00000000e+00
2.13000845e-04 0.00000000e+00 0.00000000e+00
-5.11733957e-05 0.00000000e+00 0.00000000e+00
-8.97478507e-05 0.00000000e+00 0.00000000e+00
-7.77553464e-05 0.00000000e+00 0.00000000e+00
-6.77378692e-05 0.00000000e+00 0.00000000e+00
-8.98845841e-05 0.00000000e+00 0.00000000e+00
-1.12494699e-04 0.00000000e+00 0.00000000e+00
-1.12723280e-04 0.00000000e+00 0.00000000e+00
-1.07620833e-04 0.00000000e+00 0.00000000e+00
-1.00838417e-04 0.00000000e+00 0.00000000e+00
-9.15623062e-05 0.00000000e+00 0.00000000e+00
-7.77762907e-05 0.00000000e+00 0.00000000e+00
-5.99189896e-05 0.00000000e+00 0.00000000e+00
-3.98252871e-05 0.00000000e+00 0.00000000e+00
-1.84882318e-05 0.00000000e+00 0.00000000e+00
3.31157003e-06 0.00000000e+00 0.00000000e+00
2.47436994e-05 0.00000000e+00 0.00000000e+00
4.48874814e-05 0.00000000e+00 0.00000000e+00
6.28195400e-05 0.00000000e+00 0.00000000e+00
7.77957300e-05 0.00000000e+00 0.00000000e+00
8.92099511e-05 0.00000000e+00 0.00000000e+00
9.66036863e-05 0.00000000e+00 0.00000000e+00
9.96987664e-05 0.00000000e+00 0.00000000e+00
9.83808358e-05 0.00000000e+00 0.00000000e+00
9.27348427e-05 0.00000000e+00 0.00000000e+00
8.30194115e-05 0.00000000e+00 0.00000000e+00
6.96711571e-05 0.00000000e+00 0.00000000e+00
5.32879084e-05 0.00000000e+00 0.00000000e+00
3.45908668e-05 0.00000000e+00 0.00000000e+00
1.44214409e-05 0.00000000e+00 0.00000000e+00
-6.32663084e-06 0.00000000e+00 0.00000000e+00
-2.67423947e-05 0.00000000e+00 0.00000000e+00
-4.59063292e-05 0.00000000e+00 0.00000000e+00
-6.29935347e-05 0.00000000e+00 0.00000000e+00
-7.72504749e-05 0.00000000e+00 0.00000000e+00
-8.80725662e-05 0.00000000e+00 0.00000000e+00
-9.49937525e-05 0.00000000e+00 0.00000000e+00
-9.77222971e-05 0.00000000e+00 0.00000000e+00
-9.61508697e-05 0.00000000e+00 0.00000000e+00
-9.03421307e-05 0.00000000e+00 0.00000000e+00
-8.05612237e-05 0.00000000e+00 0.00000000e+00
-6.72375403e-05 0.00000000e+00 0.00000000e+00
-5.09520663e-05 0.00000000e+00 0.00000000e+00
-3.24489473e-05 0.00000000e+00 0.00000000e+00
-1.25469922e-05 0.00000000e+00 0.00000000e+00
7.84714025e-06 0.00000000e+00 0.00000000e+00
2.78048847e-05 0.00000000e+00 0.00000000e+00
4.64282144e-05 0.00000000e+00 0.00000000e+00
6.28721141e-05 0.00000000e+00 0.00000000e+00
7.63858979e-05 0.00000000e+00 0.00000000e+00
8.63630167e-05 0.00000000e+00 0.00000000e+00
9.23572741e-05 0.00000000e+00 0.00000000e+00
9.40791843e-05 0.00000000e+00 0.00000000e+00
9.14425478e-05 0.00000000e+00 0.00000000e+00
8.45343213e-05 0.00000000e+00 0.00000000e+00
7.36541985e-05 0.00000000e+00 0.00000000e+00
5.93330266e-05 0.00000000e+00 0.00000000e+00
4.22387395e-05 0.00000000e+00 0.00000000e+00
2.30570241e-05 0.00000000e+00 0.00000000e+00
2.53127313e-06 0.00000000e+00 0.00000000e+00
-1.82851224e-05 0.00000000e+00 0.00000000e+00
-3.74830404e-05 0.00000000e+00 0.00000000e+00
-5.40911965e-05 0.00000000e+00 0.00000000e+00
-6.94339066e-05 0.00000000e+00 0.00000000e+00
-8.42859258e-05 0.00000000e+00 0.00000000e+00
-9.43772446e-05 0.00000000e+00 0.00000000e+00
-8.52689582e-05 0.00000000e+00 0.00000000e+00
-7.35607205e-05 0.00000000e+00 0.00000000e+00
-8.94760710e-05 0.00000000e+00 0.00000000e+00
-1.14348697e-04 0.00000000e+00 0.00000000e+00
-5.66570482e-05 0.00000000e+00 0.00000000e+00
1.27651282e-04 0.00000000e+00 0.00000000e+00
-3.77394051e-05 0.00000000e+00 0.00000000e+00
-2.75979409e-04 0.00000000e+00 0.00000000e+00
-9.71578884e-06 0.00000000e+00 0.00000000e+00
7.60496266e-04 0.00000000e+00 0.00000000e+00
1.80434545e-03 0.00000000e+00 0.00000000e+00
-7.38058626e-04 0.00000000e+00 0.00000000e+00
-1.11466160e-04 0.00000000e+00 0.00000000e+00
2.93614090e-05 0.00000000e+00 0.00000000e+00
2.07251969e-04 0.00000000e+00 0.00000000e+00
-6.96320385e-05 0.00000000e+00 0.00000000e+00
-9.49350827e-05 0.00000000e+00 0.00000000e+00
-8.01757424e-05 0.00000000e+00 0.00000000e+00
-7.05069875e-05 0.00000000e+00 0.00000000e+00
-9.47510409e-05 0.00000000e+00 0.00000000e+00
-1.15439076e-04 0.00000000e+00 0.00000000e+00
-1.13213327e-04 0.00000000e+00 0.00000000e+00
-1.06728612e-04 0.00000000e+00 0.00000000e+00
-9.88267820e-05 0.00000000e+00 0.00000000e+00
-8.83402145e-05 0.00000000e+00 0.00000000e+00
-7.31932368e-05 0.00000000e+00 0.00000000e+00
-5.41985012e-05 0.00000000e+00 0.00000000e+00
-3.33005623e-05 0.00000000e+00 0.00000000e+00
-1.14492080e-05 0.00000000e+00 0.00000000e+00
1.05769879e-05 0.00000000e+00 0.00000000e+00
3.19294078e-05 0.00000000e+00 0.00000000e+00
5.16697016e-05 0.00000000e+00 0.00000000e+00
6.88885042e-05 0.00000000e+00 0.00000000e+00
8.28783103e-05 0.00000000e+00 0.00000000e+00
9.30775501e-05 0.00000000e+00 0.00000000e+00
9.90789956e-05 0.00000000e+00 0.00000000e+00
1.00662393e-04 0.00000000e+00 0.00000000e+00
9.77773815e-05 0.00000000e+00 0.00000000e+00
9.05765758e-05 0.00000000e+00 0.00000000e+00
7.93869790e-05 0.00000000e+00 0.00000000e+00
6.47113073e-05 0.00000000e+00 0.00000000e+00
4.72080638e-05 0.00000000e+00 0.00000000e+00
2.76505358e-05 0.00000000e+00 0.00000000e+00
6.92076821e-06 0.00000000e+00 0.00000000e+00
-1.40606776e-05 0.00000000e+00 0.00000000e+00
-3.43715708e-05 0.00000000e+00 0.00000000e+00
-5.30979076e-05 0.00000000e+00 0.00000000e+00
-6.94351754e-05 0.00000000e+00 0.00000000e+00
-8.26638760e-05 0.00000000e+00 0.00000000e+00
-9.22246745e-05 0.00000000e+00 0.00000000e+00
-9.77063628e-05 0.00000000e+00 0.00000000e+00
-9.88791781e-05 0.00000000e+00 0.00000000e+00
-9.57026725e-05 0.00000000e+00 0.00000000e+00
-8.83089949e-05 0.00000000e+00 0.00000000e+00
-7.70328660e-05 0.00000000e+00 0.00000000e+00
-6.23707193e-05 0.00000000e+00 0.00000000e+00
-4.49648725e-05 0.00000000e+00 0.00000000e+00
-2.56113865e-05 0.00000000e+00 0.00000000e+00
-5.16887467e-06 0.00000000e+00 0.00000000e+00
1.54310920e-05 0.00000000e+00 0.00000000e+00
3.52510991e-05 0.00000000e+00 0.00000000e+00
5.34007306e-05 0.00000000e+00 0.00000000e+00
6.90584978e-05 0.00000000e+00 0.00000000e+00
8.15112532e-05 0.00000000e+00 0.00000000e+00
9.02014986e-05 0.00000000e+00 0.00000000e+00
9.47420283e-05 0.00000000e+00 0.00000000e+00
9.49106169e-05 0.00000000e+00 0.00000000e+00
9.06925959e-05 0.00000000e+00 0.00000000e+00
8.22462405e-05 0.00000000e+00 0.00000000e+00
6.99379435e-05 0.00000000e+00 0.00000000e+00
5.43687099e-05 0.00000000e+00 0.00000000e+00
3.62857565e-05 0.00000000e+00 0.00000000e+00
1.64341546e-05 0.00000000e+00 0.00000000e+00
-4.43225543e-06 0.00000000e+00 0.00000000e+00
-2.53156432e-05 0.00000000e+00 0.00000000e+00
-4.42721798e-05 0.00000000e+00 0.00000000e+00
-6.00797238e-05 0.00000000e+00 0.00000000e+00
-7.41315098e-05 0.00000000e+00 0.00000000e+00
-8.76752211e-05 0.00000000e+00 0.00000000e+00
-9.71911483e-05 0.00000000e+00 0.00000000e+00
-8.71082801e-05 0.00000000e+00 0.00000000e+00
-7.14875231e-05 0.00000000e+00 0.00000000e+00
-8.43600361e-05 0.00000000e+00 0.00000000e+00
-1.10659900e-04 0.00000000e+00 0.00000000e+00
-6.00237301e-05 0.00000000e+00 0.00000000e+00
1.34725607e-04 0.00000000e+00 0.00000000e+00
-1.26342446e-05 0.00000000e+00 0.00000000e+00
-2.70794638e-04 0.00000000e+00 0.00000000e+00
-4.34236777e-05 0.00000000e+00 0.00000000e+00
7.95807893e-04 0.00000000e+00 0.00000000e+00
1.82830832e-03 0.00000000e+00 0.00000000e+00
-7.89059736e-04 0.00000000e+00 0.00000000e+00
-1.20105839e-04 0.00000000e+00 0.00000000e+00
5.20806245e-05 0.00000000e+00 0.00000000e+00
1.99245260e-04 0.00000000e+00 0.00000000e+00
-8.75807530e-05 0.00000000e+00 0.00000000e+00
-9.92250588e-05 0.00000000e+00 0.00000000e+00
-8.20768934e-05 0.00000000e+00 0.00000000e+00
-7.29816955e-05 0.00000000e+00 0.00000000e+00
-9.90987523e-05 0.00000000e+00 0.00000000e+00
-1.17523327e-04 0.00000000e+00 0.00000000e+00
-1.12878218e-04 0.00000000e+00 0.00000000e+00
-1.05092161e-04 0.00000000e+00 0.00000000e+00
-9.61217390e-05 0.00000000e+00 0.00000000e+00
-8.44573591e-05 0.00000000e+00 0.00000000e+00
-6.80236696e-05 0.00000000e+00 0.00000000e+00
-4.80218325e-05 0.00000000e+00 0.00000000e+00
-2.64663540e-05 0.00000000e+00 0.00000000e+00
-4.25125857e-06 0.00000000e+00 0.00000000e+00
1.78488017e-05 0.00000000e+00 0.00000000e+00
3.89689409e-05 0.00000000e+00 0.00000000e+00
5.81594250e-05 0.00000000e+00 0.00000000e+00
7.45339213e-05 0.00000000e+00 0.00000000e+00
8.74275383e-05 0.00000000e+00 0.00000000e+00
9.63269077e-05 0.00000000e+00 0.00000000e+00
1.00878789e-04 0.00000000e+00 0.00000000e+00
1.00922822e-04 0.00000000e+00 0.00000000e+00
9.64737964e-05 0.00000000e+00 0.00000000e+00
8.77519828e-05 0.00000000e+00 0.00000000e+00
7.51514502e-05 0.00000000e+00 0.00000000e+00
5.92384272e-05 0.00000000e+00 0.00000000e+00
4.07282771e-05 0.00000000e+00 0.00000000e+00
2.04413608e-05 0.00000000e+00 0.00000000e+00
-7.05746422e-07 0.00000000e+00 0.00000000e+00
-2.17725434e-05 0.00000000e+00 0.00000000e+00
-4.18325838e-05 0.00000000e+00 0.00000000e+00
-5.99840116e-05 0.00000000e+00 0.00000000e+00
-7.54486692e-05 0.00000000e+00 0.00000000e+00
-8.75462502e-05 0.00000000e+00 0.00000000e+00
-9.57668451e-05 0.00000000e+00 0.00000000e+00
-9.97571455e-05 0.00000000e+00 0.00000000e+00
-9.93512952e-05 0.00000000e+00 0.00000000e+00
-9.45766335e-05 0.00000000e+00 0.00000000e+00
-8.56346372e-05 0.00000000e+00 0.00000000e+00
-7.29282770e-05 0.00000000e+00 0.00000000e+00
-5.70184279e-05 0.00000000e+00 0.00000000e+00
-3.86048284e-05 0.00000000e+00 0.00000000e+00
-1.85303282e-05 0.00000000e+00 0.00000000e+00
2.31271801e-06 0.00000000e+00 0.00000000e+00
2.29748688e-05 0.00000000e+00 0.00000000e+00
4.25165645e-05 0.00000000e+00 0.00000000e+00
6.00617712e-05 0.00000000e+00 0.00000000e+00
7.48185541e-05 0.00000000e+00 0.00000000e+00
8.61163593e-05 0.00000000e+00 0.00000000e+00
9.34506081e-05 0.00000000e+00 0.00000000e+00
9.64957102e-05 0.00000000e+00 0.00000000e+00
9.50983631e-05 0.00000000e+00 0.00000000e+00
8.93163117e-05 0.00000000e+00 0.00000000e+00
7.93790681e-05 0.00000000e+00 0.00000000e+00
6.57174366e-05 0.00000000e+00 0.00000000e+00
4.89968032e-05 0.00000000e+00 0.00000000e+00
3.00388110e-05 0.00000000e+00 0.00000000e+00
9.64712347e-06 0.00000000e+00 0.00000000e+00
-1.14134724e-05 0.00000000e+00 0.00000000e+00
-3.22171022e-05 0.00000000e+00 0.00000000e+00
-5.08148783e-05 0.00000000e+00 0.00000000e+00
-6.57358826e-05 0.00000000e+00 0.00000000e+00
-7.83927558e-05 0.00000000e+00 0.00000000e+00
-9.04912865e-05 0.00000000e+00 0.00000000e+00
-9.93329461e-05 0.00000000e+00 0.00000000e+00
-8.84413456e-05 0.00000000e+00 0.00000000e+00
-6.90675088e-05 0.00000000e+00 0.00000000e+00
-7.86855475e-05 0.00000000e+00 0.00000000e+00
-1.06100738e-04 0.00000000e+00 0.00000000e+00
-6.28871518e-05 0.00000000e+00 0.00000000e+00
1.40799395e-04 0.00000000e+00 0.00000000e+00
1.23443303e-05 0.00000000e+00 0.00000000e+00
-2.63839125e-04 0.00000000e+00 0.00000000e+00
-7.63732617e-05 0.00000000e+00 0.00000000e+00
8.26242430e-04 0.00000000e+00 0.00000000e+00
1.83949790e-03 0.00000000e+00 0.00000000e+00
-8.34385079e-04 0.00000000e+00 0.00000000e+00
-1.27667210e-04 0.00000000e+00 0.00000000e+00
7.44516796e-05 0.00000000e+00 0.00000000e+00
1.89097313e-04 0.00000000e+00 0.00000000e+00
-1.04858536e-04 0.00000000e+00 0.00000000e+00
-1.02627287e-04 0.00000000e+00 0.00000000e+00
-8.34758320e-05 0.00000000e+00 0.00000000e+00
-7.51568563e-05 0.00000000e+00 0.00000000e+00
-1.02891569e-04 0.00000000e+00 0.00000000e+00
-1.18745101e-04 0.00000000e+00 0.00000000e+00
-1.11743506e-04 0.00000000e+00 0.00000000e+00
-1.02740703e-04 0.00000000e+00 0.00000000e+00
-9.27531670e-05 0.00000000e+00 0.00000000e+00
-7.99480995e-05 0.00000000e+00 0.00000000e+00
-6.23119913e-05 0.00000000e+00 0.00000000e+00
-4.14391346e-05 0.00000000e+00 0.00000000e+00
-1.93733982e-05 0.00000000e+00 0.00000000e+00
3.05650457e-06 0.00000000e+00 0.00000000e+00
2.50809258e-05 0.00000000e+00 0.00000000e+00
4.58206994e-05 0.00000000e+00 0.00000000e+00
6.43216209e-05 0.00000000e+00 0.00000000e+00
7.97291153e-05 0.00000000e+00 0.00000000e+00
9.14261074e-05 0.00000000e+00 0.00000000e+00
9.89505821e-05 0.00000000e+00 0.00000000e+00
1.02005639e-04 0.00000000e+00 0.00000000e+00
1.00492521e-04 0.00000000e+00 0.00000000e+00
9.44920268e-05 0.00000000e+00 0.00000000e+00
8.42917111e-05 0.00000000e+00 0.00000000e+00
7.03510442e-05 0.00000000e+00 0.00000000e+00
5.32968368e-05 0.00000000e+00 0.00000000e+00
3.38971352e-05 0.00000000e+00 0.00000000e+00
1.30140292e-05 0.00000000e+00 0.00000000e+00
-8.40765610e-06 0.00000000e+00 0.00000000e+00
-2.94143101e-05 0.00000000e+00 0.00000000e+00
-4.90821417e-05 0.00000000e+00 0.00000000e+00
-6.65278447e-05 0.00000000e+00 0.00000000e+00
-8.10052788e-05 0.00000000e+00 0.00000000e+00
-9.18780512e-05 0.00000000e+00 0.00000000e+00
-9.86893761e-05 0.00000000e+00 0.00000000e+00
-1.01146478e-04 0.00000000e+00 0.00000000e+00
-9.91489938e-05 0.00000000e+00 0.00000000e+00
-9.27926212e-05 0.00000000e+00 0.00000000e+00
-8.23476548e-05 0.00000000e+00 0.00000000e+00
-6.82836266e-05 0.00000000e+00 0.00000000e+00
-5.12228830e-05 0.00000000e+00 0.00000000e+00
-3.19183180e-05 0.00000000e+00 0.00000000e+00
-1.12541506e-05 0.00000000e+00 0.00000000e+00
9.84988291e-06 0.00000000e+00 0.00000000e+00
3.04329672e-05 0.00000000e+00 0.00000000e+00
4.95604792e-05 0.00000000e+00 0.00000000e+00
6.63770896e-05 0.00000000e+00 0.00000000e+00
8.01260229e-05 0.00000000e+00 0.00000000e+00
9.01839301e-05 0.00000000e+00 0.00000000e+00
9.61025937e-05 0.00000000e+00 0.00000000e+00
9.76202336e-05 0.00000000e+00 0.00000000e+00
9.46536826e-05 0.00000000e+00 0.00000000e+00
8.73335771e-05 0.00000000e+00 0.00000000e+00
7.59602952e-05 0.00000000e+00 0.00000000e+00
6.10267456e-05 0.00000000e+00 0.00000000e+00
4.32567972e-05 0.00000000e+00 0.00000000e+00
2.35408020e-05 0.00000000e+00 0.00000000e+00
2.73905173e-06 0.00000000e+00 0.00000000e+00
-1.83752676e-05 0.00000000e+00 0.00000000e+00
-3.89513802e-05 0.00000000e+00 0.00000000e+00
-5.70749837e-05 0.00000000e+00 0.00000000e+00
-7.10318371e-05 0.00000000e+00 0.00000000e+00
-8.22044784e-05 0.00000000e+00 0.00000000e+00
-9.27347977e-05 0.00000000e+00 0.00000000e+00
-1.00801771e-04 0.00000000e+00 0.00000000e+00
-8.92561659e-05 0.00000000e+00 0.00000000e+00
-6.63169997e-05 0.00000000e+00 0.00000000e+00
-7.25058571e-05 0.00000000e+00 0.00000000e+00
-1.00726265e-04 0.00000000e+00 0.00000000e+00
-6.52307587e-05 0.00000000e+00 0.00000000e+00
1.45888096e-04 0.00000000e+00 0.00000000e+00
3.70563494e-05 0.00000000e+00 0.00000000e+00
-2.55189475e-04 0.00000000e+00 0.00000000e+00
-1.08450861e-04 0.00000000e+00 0.00000000e+00
8.51750056e-04 0.00000000e+00 0.00000000e+00
1.83802082e-03 0.00000000e+00 0.00000000e+00
-8.73777612e-04 0.00000000e+00 0.00000000e+00
-1.34162891e-04 0.00000000e+00 0.00000000e+00
9.63103445e-05 0.00000000e+00 0.00000000e+00
1.76935364e-04 0.00000000e+00 0.00000000e+00
-1.21321797e-04 0.00000000e+00 0.00000000e+00
-1.05156081e-04 0.00000000e+00 0.00000000e+00
-8.43879745e-05 0.00000000e+00 0.00000000e+00
-7.70251644e-05 0.00000000e+00 0.00000000e+00
-1.06096680e-04 0.00000000e+00 0.00000000e+00
-1.19107757e-04 0.00000000e+00 0.00000000e+00
-1.09837368e-04 0.00000000e+00 0.00000000e+00
-9.97048911e-05 0.00000000e+00 0.00000000e+00
-8.87525494e-05 0.00000000e+00 0.00000000e+00
-7.48491324e-05 0.00000000e+00 0.00000000e+00
-5.61046141e-05 0.00000000e+00 0.00000000e+00
-3.45014573e-05 0.00000000e+00 0.00000000e+00
-1.20725573e-05 0.00000000e+00 0.00000000e+00
1.04253649e-05 0.00000000e+00 0.00000000e+00
3.22281183e-05 0.00000000e+00 0.00000000e+00
5.24444394e-05 0.00000000e+00 0.00000000e+00
7.01231179e-05 0.00000000e+00 0.00000000e+00
8.44496127e-05 0.00000000e+00 0.00000000e+00
9.48591020e-05 0.00000000e+00 0.00000000e+00
1.00943608e-04 0.00000000e+00 0.00000000e+00
1.02464606e-04 0.00000000e+00 0.00000000e+00
9.93863946e-05 0.00000000e+00 0.00000000e+00
9.18563273e-05 0.00000000e+00 0.00000000e+00
8.02285029e-05 0.00000000e+00 0.00000000e+00
6.50257581e-05 0.00000000e+00 0.00000000e+00
4.69321910e-05 0.00000000e+00 0.00000000e+00
2.67640170e-05 0.00000000e+00 0.00000000e+00
5.41944649e-06 0.00000000e+00 0.00000000e+00
-1.61348590e-05 0.00000000e+00 0.00000000e+00
-3.69389704e-05 0.00000000e+00 0.00000000e+00
-5.60784260e-05 0.00000000e+00 0.00000000e+00
-7.26945658e-05 0.00000000e+00 0.00000000e+00
-8.60785422e-05 0.00000000e+00 0.00000000e+00
-9.56421692e-05 0.00000000e+00 0.00000000e+00
-1.00985061e-04 0.00000000e+00 0.00000000e+00
-1.01877223e-04 0.00000000e+00 0.00000000e+00
-9.82850286e-05 0.00000000e+00 0.00000000e+00
-9.03727565e-05 0.00000000e+00 0.00000000e+00
-7.84786584e-05 0.00000000e+00 0.00000000e+00
-6.31367712e-05 0.00000000e+00 0.00000000e+00
-4.50275795e-05 0.00000000e+00 0.00000000e+00
-2.49525393e-05 0.00000000e+00 0.00000000e+00
-3.83156648e-06 0.00000000e+00 0.00000000e+00
1.73946493e-05 0.00000000e+00 0.00000000e+00
3.77606588e-05 0.00000000e+00 0.00000000e+00
5.63433606e-05 0.00000000e+00 0.00000000e+00
7.23141569e-05 0.00000000e+00 0.00000000e+00
8.49566149e-05 0.00000000e+00 0.00000000e+00
9.36987767e-05 0.00000000e+00 0.00000000e+00
9.81518361e-05 0.00000000e+00 0.00000000e+00
9.81196227e-05 0.00000000e+00 0.00000000e+00
9.35898852e-05 0.00000000e+00 0.00000000e+00
8.47662204e-05 0.00000000e+00 0.00000000e+00
7.20191942e-05 0.00000000e+00 0.00000000e+00
5.59014245e-05 0.00000000e+00 0.00000000e+00
3.71890977e-05 0.00000000e+00 0.00000000e+00
1.68345350e-05 0.00000000e+00 0.00000000e+00
