fx fy fz
0.00000000e+00 4.55358949e-07 1.29104997e-06
0.00000000e+00 9.85041891e-05 -5.88030706e-06
0.00000000e+00 -1.37349709e-05 4.21292526e-06
0.00000000e+00 -3.29022408e-06 2.03214136e-06
0.00000000e+00 -1.73441283e-04 -4.88339646e-06
0.00000000e+00 5.71595806e-04 6.85970426e-06
0.00000000e+00 1.71909308e-04 -4.09502981e-05
0.00000000e+00 -1.14832137e-03 7.09534740e-05
0.00000000e+00 7.32120224e-04 -3.52196004e-05
0.00000000e+00 -9.93030761e-04 2.96714352e-05
0.00000000e+00 2.38517802e-03 -9.95040819e-06
0.00000000e+00 -1.20761743e-03 5.02490255e-05
0.00000000e+00 -4.15014577e-04 -5.73121363e-05
0.00000000e+00 2.81318237e-04 6.88116102e-06
0.00000000e+00 -1.33367725e-04 1.80304231e-05
0.00000000e+00 1.40010890e-05 -5.60258419e-06
0.00000000e+00 -1.87304732e-04 -8.93687457e-06
0.00000000e+00 -3.55649808e-05 7.54391061e-06
0.00000000e+00 -2.73647902e-05 -1.99109317e-07
0.00000000e+00 -2.82409526e-05 -7.90285823e-09
0.00000000e+00 -1.30748363e-05 2.48217794e-06
0.00000000e+00 2.73581155e-06 1.11239946e-06
0.00000000e+00 2.73879920e-05 6.97643891e-07
0.00000000e+00 4.19195895e-05 3.55393348e-07
0.00000000e+00 5.44085264e-05 -6.10242036e-07
0.00000000e+00 6.55302123e-05 -1.18874404e-06
0.00000000e+00 7.35928253e-05 -1.64647494e-06
0.00000000e+00 7.82757130e-05 -2.00789519e-06
0.00000000e+00 7.89522677e-05 -1.97699079e-06
0.00000000e+00 7.59473066e-05 -1.64882145e-06
0.00000000e+00 6.95645937e-05 -1.13109670e-06
0.00000000e+00 6.00226493e-05 -4.69436572e-07
0.00000000e+00 4.77408993e-05 2.13588935e-07
0.00000000e+00 3.33091537e-05 7.81971547e-07
0.00000000e+00 1.73824835e-05 1.13928262e-06
0.00000000e+00 7.05767265e-07 1.21996469e-06
0.00000000e+00 -1.59604737e-05 1.00446162e-06
0.00000000e+00 -3.18758420e-05 5.28720365e-07
0.00000000e+00 -4.63125075e-05 -1.25283826e-07
0.00000000e+00 -5.86560407e-05 -8.47372586e-07
0.00000000e+00 -6.83518297e-05 -1.51349160e-06
0.00000000e+00 -7.49981211e-05 -2.01111667e-06
0.00000000e+00 -7.83264761e-05 -2.25727508e-06
0.00000000e+00 -7.81709773e-05 -2.20927359e-06
0.00000000e+00 -7.45818640e-05 -1.87876431e-06
0.00000000e+00 -6.77014493e-05 -1.32227813e-06
0.00000000e+00 -5.78328974e-05 -6.36104714e-07
0.00000000e+00 -4.54207928e-05 6.03691111e-08
0.00000000e+00 -3.10028547e-05 6.46680112e-07
0.00000000e+00 -1.52418116e-05 1.02084240e-06
0.00000000e+00 1.17558168e-06 1.11858812e-06
0.00000000e+00 1.74975928e-05 9.23770284e-07
0.00000000e+00 3.29965894e-05 4.72321380e-07
0.00000000e+00 4.70084114e-05 -1.57733539e-07
0.00000000e+00 5.88838683e-05 -8.55410361e-07
0.00000000e+00 6.81470005e-05 -1.50260986e-06
0.00000000e+00 7.43971058e-05 -1.99034154e-06
0.00000000e+00 7.73646365e-05 -2.23747119e-06
0.00000000e+00 7.69684239e-05 -2.20805730e-06
0.00000000e+00 7.32194051e-05 -1.91072459e-06
0.00000000e+00 6.63055772e-05 -1.40142046e-06
0.00000000e+00 5.65594971e-05 -7.73435773e-07
0.00000000e+00 4.44362085e-05 -1.37992278e-07
0.00000000e+00 3.04798780e-05 3.95861180e-07
0.00000000e+00 1.53664633e-05 7.34753266e-07
0.00000000e+00 -1.96426423e-07 8.21571586e-07
0.00000000e+00 -1.54709186e-05 6.55226858e-07
0.00000000e+00 -2.97308832e-05 2.77567118e-07
0.00000000e+00 -4.23324930e-05 -2.53852151e-07
0.00000000e+00 -5.27729399e-05 -8.26759532e-07
0.00000000e+00 -6.04968674e-05 -1.30372067e-06
0.00000000e+00 -6.48453897e-05 -1.66358943e-06
0.00000000e+00 -6.59713478e-05 -1.82420370e-06
0.00000000e+00 -6.40276180e-05 -1.61387763e-06
0.00000000e+00 -6.00727665e-05 -1.47932976e-06
0.00000000e+00 -5.33917205e-05 -1.35724724e-06
0.00000000e+00 -3.74804356e-05 2.31584034e-08
0.00000000e+00 -2.50882258e-05 1.04218787e-07
0.00000000e+00 -1.56489570e-05 -1.72730742e-06
0.00000000e+00 -1.83505336e-05 1.94631178e-06
0.00000000e+00 -9.39468189e-07 1.94240108e-06
0.00000000e+00 1.04196437e-04 -6.41267123e-06
0.00000000e+00 -2.46280151e-06 3.85224401e-06
0.00000000e+00 -1.99334211e-06 3.56678612e-06
0.00000000e+00 -1.80234021e-04 -6.39465633e-06
0.00000000e+00 5.37427569e-04 7.64178733e-06
0.00000000e+00 2.71499861e-04 -3.84310472e-05
0.00000000e+00 -1.22576144e-03 6.48061051e-05
0.00000000e+00 7.40380082e-04 -3.09689870e-05
0.00000000e+00 -1.07927756e-03 2.16349792e-05
0.00000000e+00 2.58272355e-03 1.32734215e-05
0.00000000e+00 -1.42801798e-03 3.23444204e-05
0.00000000e+00 -3.11193171e-04 -5.63806523e-05
0.00000000e+00 2.70572209e-04 1.10534702e-05
0.00000000e+00 -1.25902527e-04 1.75211240e-05
0.00000000e+00 6.25651834e-06 -7.98343504e-06
0.00000000e+00 -1.86792553e-04 -7.60907738e-06
0.00000000e+00 -2.30032830e-05 8.02241685e-06
0.00000000e+00 -2.44466523e-05 -8.07137108e-07
0.00000000e+00 -2.32500638e-05 1.17133525e-07
0.00000000e+00 -8.54729095e-06 2.47321190e-06
0.00000000e+00 8.42440845e-06 8.35377928e-07
0.00000000e+00 3.28031234e-05 4.35174861e-07
0.00000000e+00 4.60785704e-05 3.75208705e-08
0.00000000e+00 5.79150249e-05 -9.41562328e-07
0.00000000e+00 6.81379297e-05 -1.45190658e-06
0.00000000e+00 7.51819471e-05 -1.85856665e-06
0.00000000e+00 7.86820180e-05 -2.12965363e-06
0.00000000e+00 7.81045071e-05 -1.98574784e-06
0.00000000e+00 7.39047501e-05 -1.57127502e-06
0.00000000e+00 6.63887405e-05 -9.93501385e-07
0.00000000e+00 5.58191506e-05 -3.04560842e-07
0.00000000e+00 4.26642962e-05 3.61627992e-07
0.00000000e+00 2.75572722e-05 8.73320722e-07
0.00000000e+00 1.11901909e-05 1.14537141e-06
0.00000000e+00 -5.67118897e-06 1.12633376e-06
0.00000000e+00 -2.22574151e-05 8.14619548e-07
0.00000000e+00 -3.78304108e-05 2.63722751e-07
0.00000000e+00 -5.16768829e-05 -4.31096454e-07
0.00000000e+00 -6.32080217e-05 -1.15232850e-06
0.00000000e+00 -7.19041645e-05 -1.77546095e-06
0.00000000e+00 -7.74049161e-05 -2.19482372e-06
0.00000000e+00 -7.94901897e-05 -2.34024177e-06
0.00000000e+00 -7.80447419e-05 -2.18538776e-06
0.00000000e+00 -7.31719871e-05 -1.75935189e-06
0.00000000e+00 -6.50678030e-05 -1.13426232e-06
0.00000000e+00 -5.40877935e-05 -4.17542730e-07
0.00000000e+00 -4.07262570e-05 2.66725266e-07
0.00000000e+00 -2.55627597e-05 8.00794277e-07
0.00000000e+00 -9.29416481e-06 1.09247688e-06
0.00000000e+00 7.37030735e-06 1.09244953e-06
0.00000000e+00 2.36688815e-05 8.02201619e-07
0.00000000e+00 3.88769731e-05 2.74643875e-07
0.00000000e+00 5.23460805e-05 -3.98964378e-07
0.00000000e+00 6.34540932e-05 -1.10011308e-06
0.00000000e+00 7.17609792e-05 -1.71045208e-06
0.00000000e+00 7.69094094e-05 -2.12744658e-06
0.00000000e+00 7.86779694e-05 -2.28200719e-06
0.00000000e+00 7.70377391e-05 -2.15383941e-06
0.00000000e+00 7.20538256e-05 -1.76807209e-06
0.00000000e+00 6.39677197e-05 -1.19507869e-06
0.00000000e+00 5.31638241e-05 -5.38136593e-07
0.00000000e+00 4.01449868e-05 8.73534604e-08
0.00000000e+00 2.54965410e-05 5.75355987e-07
0.00000000e+00 9.92433116e-06 8.42845758e-07
0.00000000e+00 -5.84682203e-06 8.45674364e-07
0.00000000e+00 -2.10692856e-05 5.97473346e-07
0.00000000e+00 -3.50216567e-05 1.58467731e-07
0.00000000e+00 -4.70779442e-05 -4.04033747e-07
0.00000000e+00 -5.67700769e-05 -9.80496536e-07
0.00000000e+00 -6.36255159e-05 -1.42497960e-06
0.00000000e+00 -6.69802444e-05 -1.71818979e-06
0.00000000e+00 -6.69678218e-05 -1.82010878e-06
0.00000000e+00 -6.38738653e-05 -1.53956669e-06
0.00000000e+00 -5.87868340e-05 -1.29958985e-06
0.00000000e+00 -5.16475491e-05 -1.21559867e-06
0.00000000e+00 -3.50194291e-05 1.33278542e-07
0.00000000e+00 -2.09659069e-05 4.38659245e-07
0.00000000e+00 -1.12042752e-05 -1.68734277e-06
0.00000000e+00 -1.34302130e-05 1.80905873e-06
0.00000000e+00 -2.15117590e-06 2.58777793e-06
0.00000000e+00 1.08801827e-04 -6.86260177e-06
0.00000000e+00 9.08304263e-06 3.32008877e-06
0.00000000e+00 -5.50204007e-07 5.17168082e-06
0.00000000e+00 -1.85886743e-04 -7.82063084e-06
0.00000000e+00 5.00731081e-04 8.13248045e-06
0.00000000e+00 3.67278698e-04 -3.54049896e-05
0.00000000e+00 -1.29379097e-03 5.82385963e-05
0.00000000e+00 7.43343802e-04 -2.67415194e-05
0.00000000e+00 -1.15822873e-03 1.31520755e-05
0.00000000e+00 2.76234602e-03 3.72545778e-05
0.00000000e+00 -1.63947577e-03 1.25876532e-05
0.00000000e+00 -2.02829220e-04 -5.38526844e-05
0.00000000e+00 2.56124820e-04 1.50942958e-05
0.00000000e+00 -1.16914077e-04 1.65302091e-05
0.00000000e+00 -2.29599199e-06 -1.01699645e-05
0.00000000e+00 -1.84092057e-04 -6.04469612e-06
0.00000000e+00 -1.04074677e-05 8.30726178e-06
0.00000000e+00 -2.15078086e-05 -1.42036025e-06
0.00000000e+00 -1.80123263e-05 2.72013815e-07
0.00000000e+00 -3.91040037e-06 2.42830318e-06
0.00000000e+00 1.42129417e-05 5.30808287e-07
0.00000000e+00 3.79962158e-05 1.68186642e-07
0.00000000e+00 4.99439203e-05 -2.76511670e-07
0.00000000e+00 6.10684328e-05 -1.24982039e-06
0.00000000e+00 7.03102493e-05 -1.68033255e-06
0.00000000e+00 7.62771179e-05 -2.02825463e-06
0.00000000e+00 7.85449955e-05 -2.20011456e-06
0.00000000e+00 7.67053606e-05 -1.94491422e-06
0.00000000e+00 7.13290156e-05 -1.45312033e-06
0.00000000e+00 6.27175323e-05 -8.27158092e-07
0.00000000e+00 5.11809370e-05 -1.26101323e-07
0.00000000e+00 3.72335093e-05 5.07362854e-07
0.00000000e+00 2.15492040e-05 9.49316925e-07
0.00000000e+00 4.85198655e-06 1.12790957e-06
0.00000000e+00 -1.20776621e-05 1.00719976e-06
0.00000000e+00 -2.84667571e-05 6.04074729e-07
0.00000000e+00 -4.35850771e-05 -1.13805877e-08
0.00000000e+00 -5.67390533e-05 -7.32555722e-07
0.00000000e+00 -6.73697653e-05 -1.43707561e-06
0.00000000e+00 -7.49960878e-05 -2.00271979e-06
0.00000000e+00 -7.93016999e-05 -2.33315972e-06
0.00000000e+00 -8.01164309e-05 -2.37279347e-06
0.00000000e+00 -7.73767414e-05 -2.11255366e-06
0.00000000e+00 -7.12394917e-05 -1.59878394e-06
0.00000000e+00 -6.19536357e-05 -9.17985701e-07
0.00000000e+00 -4.99256705e-05 -1.86602585e-07
0.00000000e+00 -3.56968815e-05 4.69268676e-07
0.00000000e+00 -1.98852484e-05 9.37334637e-07
0.00000000e+00 -3.21723097e-06 1.13753957e-06
0.00000000e+00 1.35807471e-05 1.03697949e-06
0.00000000e+00 2.97423648e-05 6.55123943e-07
0.00000000e+00 4.45514816e-05 6.10153105e-08
0.00000000e+00 5.73801565e-05 -6.42683330e-07
0.00000000e+00 6.76374871e-05 -1.33239769e-06
0.00000000e+00 7.49225767e-05 -1.89213768e-06
0.00000000e+00 7.89237717e-05 -2.22817489e-06
0.00000000e+00 7.94696965e-05 -2.28520895e-06
0.00000000e+00 7.65841234e-05 -2.05935336e-06
0.00000000e+00 7.03860259e-05 -1.59203250e-06
0.00000000e+00 6.11698737e-05 -9.66915188e-07
0.00000000e+00 4.93701088e-05 -2.95212164e-07
0.00000000e+00 3.55346569e-05 3.05982904e-07
0.00000000e+00 2.02863685e-05 7.35955312e-07
0.00000000e+00 4.35672027e-06 9.24146855e-07
0.00000000e+00 -1.15178924e-05 8.40881166e-07
0.00000000e+00 -2.65860617e-05 5.14110646e-07
0.00000000e+00 -4.01351512e-05 2.12796760e-08
0.00000000e+00 -5.15616466e-05 -5.60823154e-07
0.00000000e+00 -6.04324846e-05 -1.12852883e-06
0.00000000e+00 -6.63640030e-05 -1.53194580e-06
0.00000000e+00 -6.87008771e-05 -1.75064921e-06
0.00000000e+00 -6.75438699e-05 -1.78867435e-06
0.00000000e+00 -6.33094211e-05 -1.44618891e-06
0.00000000e+00 -5.70907448e-05 -1.10405701e-06
0.00000000e+00 -4.95037108e-05 -1.05159885e-06
0.00000000e+00 -3.23588516e-05 2.30070219e-07
0.00000000e+00 -1.66941137e-05 7.52088308e-07
0.00000000e+00 -6.62644747e-06 -1.62320727e-06
0.00000000e+00 -8.29244129e-06 1.61448206e-06
0.00000000e+00 -3.15311311e-06 3.21585126e-06
0.00000000e+00 1.12345202e-04 -7.21887714e-06
0.00000000e+00 2.07728966e-05 2.63063361e-06
0.00000000e+00 1.05833570e-06 6.82153183e-06
0.00000000e+00 -1.90445323e-04 -9.13773228e-06
0.00000000e+00 4.61808225e-04 8.32341656e-06
0.00000000e+00 4.58848850e-04 -3.18883123e-05
0.00000000e+00 -1.35230973e-03 5.12914318e-05
0.00000000e+00 7.41125234e-04 -2.25360180e-05
0.00000000e+00 -1.22947578e-03 4.32329153e-06
0.00000000e+00 2.92306650e-03 6.15356004e-05
0.00000000e+00 -1.84051082e-03 -8.63478980e-06
0.00000000e+00 -9.09567156e-05 -4.97480023e-05
0.00000000e+00 2.38226120e-04 1.88889346e-05
0.00000000e+00 -1.06517066e-04 1.50754519e-05
0.00000000e+00 -1.15329218e-05 -1.20977514e-05
0.00000000e+00 -1.79252962e-04 -4.29251705e-06
0.00000000e+00 2.07609321e-06 8.38551903e-06
0.00000000e+00 -1.85342571e-05 -2.02287014e-06
0.00000000e+00 -1.25694009e-05 4.52168730e-07
0.00000000e+00 8.16394786e-07 2.34357860e-06
0.00000000e+00 2.00532105e-05 2.02433350e-07
0.00000000e+00 4.29298762e-05 -9.76073905e-08
0.00000000e+00 5.35018604e-05 -5.81243850e-07
0.00000000e+00 6.38554971e-05 -1.52956987e-06
0.00000000e+00 7.20419464e-05 -1.87011549e-06
0.00000000e+00 7.68789944e-05 -2.15252780e-06
0.00000000e+00 7.78742851e-05 -2.21850737e-06
0.00000000e+00 7.47741676e-05 -1.85658612e-06
0.00000000e+00 6.82461018e-05 -1.29826507e-06
0.00000000e+00 5.85831557e-05 -6.37176004e-07
0.00000000e+00 4.61453988e-05 6.03494658e-08
0.00000000e+00 3.14898519e-05 6.45853112e-07
0.00000000e+00 1.53286288e-05 1.00664999e-06
0.00000000e+00 -1.58816916e-06 1.08585814e-06
0.00000000e+00 -1.84714013e-05 8.64087015e-07
0.00000000e+00 -3.45498130e-05 3.76733661e-07
0.00000000e+00 -4.91063604e-05 -2.90917738e-07
0.00000000e+00 -6.14720479e-05 -1.02311647e-06
0.00000000e+00 -7.11218141e-05 -1.69522376e-06
0.00000000e+00 -7.76162582e-05 -2.19002270e-06
0.00000000e+00 -8.06854551e-05 -2.42280510e-06
0.00000000e+00 -8.02104960e-05 -2.35399717e-06
0.00000000e+00 -7.61803580e-05 -1.99230024e-06
0.00000000e+00 -6.88053242e-05 -1.40071787e-06
0.00000000e+00 -5.83866179e-05 -6.78536624e-07
0.00000000e+00 -4.53798389e-05 5.11463839e-08
0.00000000e+00 -3.03702987e-05 6.62990103e-07
0.00000000e+00 -1.40106217e-05 1.05280657e-06
0.00000000e+00 2.94789525e-06 1.15473934e-06
0.00000000e+00 1.97669174e-05 9.53380907e-07
0.00000000e+00 3.56810100e-05 4.86077669e-07
0.00000000e+00 4.99876804e-05 -1.63248022e-07
0.00000000e+00 6.20841294e-05 -8.82646407e-07
0.00000000e+00 7.14144423e-05 -1.54607083e-06
0.00000000e+00 7.76197232e-05 -2.04245760e-06
0.00000000e+00 8.04359968e-05 -2.28904508e-06
0.00000000e+00 7.97431632e-05 -2.24573980e-06
0.00000000e+00 7.56182039e-05 -1.92548381e-06
0.00000000e+00 6.82337416e-05 -1.38542443e-06
0.00000000e+00 5.79360784e-05 -7.21049961e-07
0.00000000e+00 4.52076271e-05 -4.92475305e-08
0.00000000e+00 3.06383984e-05 5.13787589e-07
0.00000000e+00 1.48848712e-05 8.74883255e-07
0.00000000e+00 -1.30021472e-06 9.77739729e-07
0.00000000e+00 -1.71743950e-05 8.08344174e-07
0.00000000e+00 -3.19886231e-05 4.08303950e-07
0.00000000e+00 -4.50430067e-05 -1.29433868e-07
0.00000000e+00 -5.57606972e-05 -7.19135854e-07
0.00000000e+00 -6.37436166e-05 -1.26564316e-06
0.00000000e+00 -6.87006073e-05 -1.62001070e-06
0.00000000e+00 -7.00033883e-05 -1.75841459e-06
0.00000000e+00 -6.77023110e-05 -1.72840898e-06
0.00000000e+00 -6.23420303e-05 -1.33287799e-06
0.00000000e+00 -5.50048243e-05 -8.95549486e-07
0.00000000e+00 -4.69756440e-05 -8.67456395e-07
0.00000000e+00 -2.95074122e-05 3.15534423e-07
0.00000000e+00 -1.23078406e-05 1.03954157e-06
0.00000000e+00 -1.94447968e-06 -1.53633412e-06
0.00000000e+00 -2.98731373e-06 1.37043768e-06
0.00000000e+00 -3.92778355e-06 3.81637958e-06
0.00000000e+00 1.14857309e-04 -7.47300489e-06
0.00000000e+00 3.24852079e-05 1.79993910e-06
0.00000000e+00 2.84236891e-06 8.49188260e-06
0.00000000e+00 -1.93950946e-04 -1.03246128e-05
0.00000000e+00 4.20949460e-04 8.20755344e-06
0.00000000e+00 5.45842018e-04 -2.79018965e-05
0.00000000e+00 -1.40124840e-03 4.40125105e-05
0.00000000e+00 7.33854015e-04 -1.83561280e-05
0.00000000e+00 -1.29265961e-03 -4.73503774e-06
0.00000000e+00 3.06403796e-03 8.56470248e-05
0.00000000e+00 -2.02975732e-03 -3.08998557e-05
0.00000000e+00 2.34111548e-05 -4.41246925e-05
0.00000000e+00 2.17142595e-04 2.23292820e-05
0.00000000e+00 -9.48347974e-05 1.31871024e-05
0.00000000e+00 -2.13271285e-05 -1.37091429e-05
0.00000000e+00 -1.72344625e-04 -2.40662017e-06
0.00000000e+00 1.43140759e-05 8.25108267e-06
0.00000000e+00 -1.55134375e-05 -2.59891185e-06
0.00000000e+00 -6.96355092e-06 6.52250200e-07
0.00000000e+00 5.61249806e-06 2.21617764e-06
0.00000000e+00 2.58962695e-05 -1.44698657e-07
0.00000000e+00 4.75708366e-05 -3.56326614e-07
0.00000000e+00 5.67400861e-05 -8.71438073e-07
0.00000000e+00 6.62645053e-05 -1.77584250e-06
0.00000000e+00 7.33296051e-05 -2.01802869e-06
0.00000000e+00 7.69901408e-05 -2.22927526e-06
0.00000000e+00 7.66819177e-05 -2.18519059e-06
0.00000000e+00 7.23322460e-05 -1.72384517e-06
0.00000000e+00 6.46837199e-05 -1.11133876e-06
0.00000000e+00 5.40193371e-05 -4.29097640e-07
0.00000000e+00 4.07511534e-05 2.49137320e-07
0.00000000e+00 2.54754996e-05 7.72468069e-07
0.00000000e+00 8.93957439e-06 1.04259537e-06
0.00000000e+00 -8.08653435e-06 1.01890443e-06
0.00000000e+00 -2.48109023e-05 6.99219999e-07
0.00000000e+00 -4.04691297e-05 1.37005430e-07
0.00000000e+00 -5.43625302e-05 -5.69043831e-07
0.00000000e+00 -6.58514010e-05 -1.29647579e-06
0.00000000e+00 -7.44480834e-05 -1.92104922e-06
0.00000000e+00 -7.97494277e-05 -2.33260335e-06
0.00000000e+00 -8.15553579e-05 -2.46155881e-06
0.00000000e+00 -7.97859129e-05 -2.28452756e-06
0.00000000e+00 -7.44697293e-05 -1.82717494e-06
0.00000000e+00 -6.58917008e-05 -1.16964845e-06
0.00000000e+00 -5.43959293e-05 -4.21545414e-07
0.00000000e+00 -4.04849396e-05 2.89963933e-07
0.00000000e+00 -2.47850635e-05 8.43081995e-07
0.00000000e+00 -7.97960799e-06 1.14421371e-06
0.00000000e+00 9.16020570e-06 1.14344476e-06
0.00000000e+00 2.58894412e-05 8.43514606e-07
0.00000000e+00 4.14488755e-05 2.99100628e-07
0.00000000e+00 5.51546254e-05 -3.92615106e-07
0.00000000e+00 6.64332700e-05 -1.11274548e-06
0.00000000e+00 7.47672842e-05 -1.73542734e-06
0.00000000e+00 7.98423039e-05 -2.15698954e-06
0.00000000e+00 8.14437557e-05 -2.30755733e-06
0.00000000e+00 7.95037925e-05 -2.16333569e-06
0.00000000e+00 7.41528460e-05 -1.75414122e-06
0.00000000e+00 6.56166978e-05 -1.15189813e-06
0.00000000e+00 5.42920878e-05 -4.62141483e-07
0.00000000e+00 4.07070662e-05 1.94976313e-07
0.00000000e+00 2.54904641e-05 7.06783547e-07
0.00000000e+00 9.32824223e-06 9.89742213e-07
0.00000000e+00 -7.01009602e-06 1.00323101e-06
0.00000000e+00 -2.27813537e-05 7.49731534e-07
0.00000000e+00 -3.72449517e-05 2.83604693e-07
0.00000000e+00 -4.97176266e-05 -2.88904644e-07
0.00000000e+00 -5.96537192e-05 -8.74011555e-07
0.00000000e+00 -6.66907901e-05 -1.38722037e-06
0.00000000e+00 -7.06220384e-05 -1.68494334e-06
0.00000000e+00 -7.08837114e-05 -1.73949112e-06
0.00000000e+00 -6.74514970e-05 -1.63898312e-06
0.00000000e+00 -6.09804911e-05 -1.19943953e-06
0.00000000e+00 -5.25495169e-05 -6.77089630e-07
0.00000000e+00 -4.40818418e-05 -6.66241177e-07
0.00000000e+00 -2.64749036e-05 3.91338880e-07
0.00000000e+00 -7.84103755e-06 1.29697559e-06
0.00000000e+00 2.81186672e-06 -1.42895560e-06
0.00000000e+00 2.43671115e-06 1.08501231e-06
0.00000000e+00 -4.46588941e-06 4.38032194e-06
0.00000000e+00 1.16372243e-04 -7.61900982e-06
0.00000000e+00 4.41049233e-05 8.45583621e-07
0.00000000e+00 4.81524955e-06 1.01586822e-05
0.00000000e+00 -1.96440706e-04 -1.13620945e-05
0.00000000e+00 3.78424751e-04 7.78003381e-06
0.00000000e+00 6.27919045e-04 -2.34721676e-05
0.00000000e+00 -1.44056896e-03 3.64574825e-05
0.00000000e+00 7.21676922e-04 -1.42106968e-05
0.00000000e+00 -1.34747150e-03 -1.38937535e-05
0.00000000e+00 3.18454549e-03 1.09118296e-04
0.00000000e+00 -2.20596486e-03 -5.37581426e-05
0.00000000e+00 1.39286008e-04 -3.70772556e-05
0.00000000e+00 1.93154343e-04 2.53162228e-05
0.00000000e+00 -8.19977996e-05 1.09070747e-05
0.00000000e+00 -3.15495684e-05 -1.49548082e-05
0.00000000e+00 -1.63454158e-04 -4.44773422e-07
0.00000000e+00 2.61858376e-05 7.90468237e-06
0.00000000e+00 -1.24344875e-05 -3.13338025e-06
0.00000000e+00 -1.23720431e-06 8.66266635e-07
0.00000000e+00 1.04561422e-05 2.04441260e-06
0.00000000e+00 3.16931879e-05 -5.04398236e-07
0.00000000e+00 5.18898854e-05 -6.02155156e-07
0.00000000e+00 5.96476815e-05 -1.14217391e-06
0.00000000e+00 6.82854091e-05 -1.98424187e-06
0.00000000e+00 7.41716373e-05 -2.12160797e-06
0.00000000e+00 7.66151198e-05 -2.25734950e-06
0.00000000e+00 7.49822810e-05 -2.10163893e-06
0.00000000e+00 6.94028071e-05 -1.55068019e-06
0.00000000e+00 6.06712323e-05 -8.97587314e-07
0.00000000e+00 4.90612446e-05 -2.08771005e-07
0.00000000e+00 3.50379153e-05 4.34678836e-07
0.00000000e+00 1.92333169e-05 8.82994396e-07
0.00000000e+00 2.42621802e-06 1.05507535e-06
0.00000000e+00 -1.45997708e-05 9.27457651e-07
0.00000000e+00 -3.10555831e-05 5.15452599e-07
0.00000000e+00 -4.61885480e-05 -1.10296061e-07
0.00000000e+00 -5.93228659e-05 -8.39792266e-07
0.00000000e+00 -6.98526128e-05 -1.54651624e-06
0.00000000e+00 -7.73320030e-05 -2.10936781e-06
0.00000000e+00 -8.14022687e-05 -2.42805883e-06
0.00000000e+00 -8.19128085e-05 -2.44837481e-06
0.00000000e+00 -7.88386783e-05 -2.16487061e-06
0.00000000e+00 -7.22636826e-05 -1.62094337e-06
0.00000000e+00 -6.25247337e-05 -9.11009556e-07
0.00000000e+00 -5.00130798e-05 -1.53143025e-07
0.00000000e+00 -3.52769459e-05 5.24064275e-07
0.00000000e+00 -1.89805293e-05 1.00506410e-06
0.00000000e+00 -1.83321649e-06 1.20913501e-06
0.00000000e+00 1.53789667e-05 1.10369720e-06
0.00000000e+00 3.19097500e-05 7.09851260e-07
0.00000000e+00 4.70112947e-05 9.86317446e-08
0.00000000e+00 6.00230136e-05 -6.21469994e-07
0.00000000e+00 7.04047536e-05 -1.32714687e-06
0.00000000e+00 7.76804220e-05 -1.89538048e-06
0.00000000e+00 8.15823863e-05 -2.23220143e-06
0.00000000e+00 8.19469117e-05 -2.28226259e-06
0.00000000e+00 7.87591251e-05 -2.03880658e-06
0.00000000e+00 7.22029034e-05 -1.54819788e-06
0.00000000e+00 6.25564446e-05 -8.95836513e-07
0.00000000e+00 5.02652695e-05 -1.95269486e-07
0.00000000e+00 3.59004333e-05 4.32597368e-07
0.00000000e+00 2.01260327e-05 8.81208675e-07
0.00000000e+00 3.65312551e-06 1.07857633e-06
0.00000000e+00 -1.27366009e-05 1.00077634e-06
0.00000000e+00 -2.83043211e-05 6.67198719e-07
0.00000000e+00 -4.23241093e-05 1.43830067e-07
0.00000000e+00 -5.41330797e-05 -4.52338224e-07
0.00000000e+00 -6.32194146e-05 -1.02059177e-06
0.00000000e+00 -6.92567001e-05 -1.48877905e-06
0.00000000e+00 -7.21297152e-05 -1.72399811e-06
0.00000000e+00 -7.13396144e-05 -1.69259116e-06
0.00000000e+00 -6.67885141e-05 -1.52017507e-06
0.00000000e+00 -5.92411527e-05 -1.04678218e-06
0.00000000e+00 -4.97476112e-05 -4.52022237e-07
0.00000000e+00 -4.08431965e-05 -4.51674919e-07
0.00000000e+00 -2.32721418e-05 4.58795575e-07
0.00000000e+00 -3.32636144e-06 1.52126540e-06
0.00000000e+00 7.61236569e-06 -1.30387610e-06
0.00000000e+00 7.93321341e-06 7.66302628e-07
0.00000000e+00 -4.76402323e-06 4.89978210e-06
0.00000000e+00 1.16928490e-04 -7.65340794e-06
0.00000000e+00 5.55250188e-05 -2.13787029e-07
0.00000000e+00 6.97479559e-06 1.17992957e-05
0.00000000e+00 -1.97948252e-04 -1.22331144e-05
0.00000000e+00 3.34505103e-04 7.03762476e-06
0.00000000e+00 7.04767852e-04 -1.86315869e-05
0.00000000e+00 -1.47026796e-03 2.86898015e-05
0.00000000e+00 7.04756240e-04 -1.01137255e-05
0.00000000e+00 -1.39365387e-03 -2.30141501e-05
0.00000000e+00 3.28400612e-03 1.31488721e-04
0.00000000e+00 -2.36799952e-03 -7.67446353e-05
0.00000000e+00 2.55707713e-04 -2.87339403e-05
0.00000000e+00 1.66552068e-04 2.77617716e-05
0.00000000e+00 -6.81424532e-05 8.28787363e-06
0.00000000e+00 -4.20704652e-05 -1.57950299e-05
0.00000000e+00 -1.52684433e-04 1.53324687e-06
0.00000000e+00 3.75830348e-05 7.35370704e-06
