x y z
0.00000000e+00 -1.49508753e-01 4.51585924e+00
0.00000000e+00 -1.52068992e-01 5.01586289e+00
0.00000000e+00 -1.48191444e-01 5.51585677e+00
0.00000000e+00 -1.37931216e-01 6.01575974e+00
0.00000000e+00 -1.21631198e-01 6.51550126e+00
0.00000000e+00 -9.99010400e-02 7.01503554e+00
0.00000000e+00 -7.35955395e-02 7.51434966e+00
0.00000000e+00 -4.37768243e-02 8.01346651e+00
0.00000000e+00 -1.16712231e-02 8.51244209e+00
0.00000000e+00 2.13820840e-02 9.01135669e+00
0.00000000e+00 5.39891162e-02 9.51030160e+00
0.00000000e+00 8.47613810e-02 1.00093639e+01
0.00000000e+00 1.12376479e-01 1.05086115e+01
0.00000000e+00 1.35636410e-01 1.10080811e+01
0.00000000e+00 1.53521213e-01 1.15077718e+01
0.00000000e+00 1.65235505e-01 1.20076445e+01
0.00000000e+00 1.70245533e-01 1.25076283e+01
0.00000000e+00 1.68304752e-01 1.30076322e+01
0.00000000e+00 1.59466504e-01 1.35075606e+01
0.00000000e+00 1.44083032e-01 1.40073293e+01
0.00000000e+00 1.22790861e-01 1.45068805e+01
0.00000000e+00 9.64833446e-02 1.50061925e+01
0.00000000e+00 6.62718493e-02 1.55052836e+01
0.00000000e+00 3.34375566e-02 1.60042097e+01
0.00000000e+00 -6.23859657e-04 1.65030544e+01
0.00000000e+00 -3.44622646e-02 1.70019152e+01
0.00000000e+00 -6.66353534e-02 1.75008871e+01
0.00000000e+00 -9.57707612e-02 1.80000461e+01
0.00000000e+00 -1.20625529e-01 1.84994366e+01
0.00000000e+00 -1.40140480e-01 1.89990641e+01
0.00000000e+00 -1.53487078e-01 1.94988936e+01
0.00000000e+00 -1.60104503e-01 1.99988563e+01
0.00000000e+00 -1.59725002e-01 2.04988614e+01
0.00000000e+00 -1.52386082e-01 2.09988115e+01
0.00000000e+00 -1.38428828e-01 2.14986195e+01
0.00000000e+00 -1.18482393e-01 2.19982235e+01
0.00000000e+00 -9.34355155e-02 2.24975976e+01
0.00000000e+00 -6.43965831e-02 2.29967556e+01
0.00000000e+00 -3.26442631e-02 2.34957488e+01
0.00000000e+00 4.28971014e-04 2.39946571e+01
0.00000000e+00 3.33779610e-02 2.44935746e+01
0.00000000e+00 6.47681384e-02 2.49925933e+01
0.00000000e+00 9.32384452e-02 2.54917877e+01
0.00000000e+00 1.17561407e-01 2.59912014e+01
0.00000000e+00 1.36697840e-01 2.64908405e+01
0.00000000e+00 1.49843742e-01 2.69906723e+01
0.00000000e+00 1.56467046e-01 2.74906320e+01
0.00000000e+00 1.56332262e-01 2.79906343e+01
0.00000000e+00 1.49511578e-01 2.84905888e+01
0.00000000e+00 1.36381661e-01 2.89904163e+01
0.00000000e+00 1.17606254e-01 2.94900628e+01
0.00000000e+00 9.41054103e-02 2.99895091e+01
0.00000000e+00 6.70128202e-02 3.04887735e+01
0.00000000e+00 3.76232607e-02 3.09879083e+01
0.00000000e+00 7.33265921e-03 3.14869899e+01
0.00000000e+00 -2.24267957e-02 3.19861042e+01
0.00000000e+00 -5.02535131e-02 3.24853307e+01
0.00000000e+00 -7.48441783e-02 3.29847273e+01
0.00000000e+00 -9.50592545e-02 3.34843202e+01
0.00000000e+00 -1.09979353e-01 3.39840990e+01
0.00000000e+00 -1.18955002e-01 3.44840195e+01
0.00000000e+00 -1.21638586e-01 3.49840119e+01
0.00000000e+00 -1.18025382e-01 3.54839981e+01
0.00000000e+00 -1.08470851e-01 3.59839059e+01
0.00000000e+00 -9.36383291e-02 3.64836830e+01
0.00000000e+00 -7.45121862e-02 3.69833150e+01
0.00000000e+00 -5.22845881e-02 3.74828200e+01
0.00000000e+00 -2.86394043e-02 3.79822546e+01
0.00000000e+00 -5.17682154e-03 3.84817077e+01
0.00000000e+00 1.65224392e-02 3.89812342e+01
0.00000000e+00 3.47399595e-02 3.94809020e+01
0.00000000e+00 5.83891081e-02 2.16438642e-02
0.00000000e+00 2.76909470e-02 5.20726827e-01
0.00000000e+00 -3.89948443e-03 1.01971167e+00
0.00000000e+00 -3.52734890e-02 1.51874675e+00
0.00000000e+00 -6.49776832e-02 2.01787091e+00
0.00000000e+00 -9.18782088e-02 2.51715403e+00
0.00000000e+00 -1.15166027e-01 3.01662560e+00
0.00000000e+00 -1.33710448e-01 3.51629232e+00
0.00000000e+00 -1.46742796e-01 4.01613244e+00
0.00000000e+00 -1.53640468e-01 4.51609640e+00
0.00000000e+00 -1.54075583e-01 5.01610611e+00
0.00000000e+00 -1.47956308e-01 5.51607728e+00
0.00000000e+00 -1.35456714e-01 6.01592902e+00
0.00000000e+00 -1.17033492e-01 6.51559657e+00
0.00000000e+00 -9.34002319e-02 7.01504437e+00
0.00000000e+00 -6.55019852e-02 7.51427211e+00
0.00000000e+00 -3.44740913e-02 8.01331544e+00
0.00000000e+00 -1.59698053e-03 8.51224107e+00
0.00000000e+00 3.17570782e-02 9.01113598e+00
0.00000000e+00 6.41829151e-02 9.51009300e+00
0.00000000e+00 9.43027529e-02 1.00091953e+01
0.00000000e+00 1.20826029e-01 1.05085021e+01
0.00000000e+00 1.42606109e-01 1.10080383e+01
0.00000000e+00 1.58691586e-01 1.15077898e+01
0.00000000e+00 1.68369723e-01 1.20077056e+01
0.00000000e+00 1.71199755e-01 1.25077059e+01
0.00000000e+00 1.67034206e-01 1.30076955e+01
0.00000000e+00 1.56027015e-01 1.35075802e+01
0.00000000e+00 1.38627948e-01 1.40072822e+01
0.00000000e+00 1.15563575e-01 1.45067543e+01
0.00000000e+00 8.78058703e-02 1.50059874e+01
0.00000000e+00 5.65300456e-02 1.55050128e+01
0.00000000e+00 2.30637518e-02 1.60038969e+01
0.00000000e+00 -1.11700628e-02 1.65027298e+01
0.00000000e+00 -4.47141953e-02 1.70016104e+01
0.00000000e+00 -7.61396910e-02 1.75006298e+01
0.00000000e+00 -1.04107368e-01 1.79998554e+01
0.00000000e+00 -1.27425900e-01 1.84993197e+01
0.00000000e+00 -1.45104028e-01 1.89990149e+01
0.00000000e+00 -1.56394491e-01 1.94988944e+01
0.00000000e+00 -1.60827514e-01 1.99988804e+01
0.00000000e+00 -1.58232038e-01 2.04988781e+01
0.00000000e+00 -1.48743484e-01 2.09987912e+01
0.00000000e+00 -1.32797559e-01 2.14985389e+01
0.00000000e+00 -1.11110442e-01 2.19980699e+01
0.00000000e+00 -8.46463945e-02 2.24973704e+01
0.00000000e+00 -5.45745542e-02 2.29964669e+01
0.00000000e+00 -2.22169989e-02 2.34954212e+01
0.00000000e+00 1.10094942e-02 2.39943192e+01
0.00000000e+00 4.36555308e-02 2.44932565e+01
0.00000000e+00 7.43025239e-02 2.49923213e+01
0.00000000e+00 1.01624954e-01 2.54915795e+01
0.00000000e+00 1.24448967e-01 2.59910636e+01
0.00000000e+00 1.41804807e-01 2.64907671e+01
0.00000000e+00 1.52970661e-01 2.69906464e+01
0.00000000e+00 1.57505692e-01 2.74906286e+01
0.00000000e+00 1.55270439e-01 2.79906251e+01
0.00000000e+00 1.46433354e-01 2.84905473e+01
0.00000000e+00 1.31463000e-01 2.89903224e+01
0.00000000e+00 1.11106232e-01 2.94899065e+01
0.00000000e+00 8.63534722e-02 2.99892919e+01
0.00000000e+00 5.83927187e-02 3.04885081e+01
0.00000000e+00 2.85543992e-02 3.09876162e+01
0.00000000e+00 -1.75032887e-03 3.14866969e+01
0.00000000e+00 -3.10953774e-02 3.19858357e+01
0.00000000e+00 -5.81065653e-02 3.24851068e+01
0.00000000e+00 -8.15282119e-02 3.29845595e+01
0.00000000e+00 -1.00287084e-01 3.34842089e+01
0.00000000e+00 -1.13546079e-01 3.39840341e+01
0.00000000e+00 -1.20750339e-01 3.44839828e+01
0.00000000e+00 -1.21654518e-01 3.49839812e+01
0.00000000e+00 -1.16357058e-01 3.54839518e+01
0.00000000e+00 -1.05317050e-01 3.59838287e+01
0.00000000e+00 -8.92934784e-02 3.64835687e+01
0.00000000e+00 -6.93539627e-02 3.69831686e+01
0.00000000e+00 -4.67505601e-02 3.74826570e+01
0.00000000e+00 -2.32018590e-02 3.79820959e+01
0.00000000e+00 -3.50988311e-04 3.84815766e+01
0.00000000e+00 2.02467841e-02 3.89811511e+01
0.00000000e+00 3.68993499e-02 3.94808729e+01
0.00000000e+00 5.65067517e-02 2.21801907e-02
0.00000000e+00 2.29306581e-02 5.21078610e-01
0.00000000e+00 -1.07417643e-02 1.01992810e+00
0.00000000e+00 -4.34895968e-02 1.51887542e+00
0.00000000e+00 -7.38110896e-02 2.01796202e+00
0.00000000e+00 -1.00674763e-01 2.51724808e+00
0.00000000e+00 -1.23311100e-01 3.01674987e+00
0.00000000e+00 -1.40669450e-01 3.51645891e+00
0.00000000e+00 -1.52082516e-01 4.01633858e+00
0.00000000e+00 -1.57037921e-01 4.51632538e+00
0.00000000e+00 -1.55327855e-01 5.01633192e+00
0.00000000e+00 -1.46978373e-01 5.51627045e+00
0.00000000e+00 -1.32282815e-01 6.01606214e+00
0.00000000e+00 -1.11810322e-01 6.51564968e+00
0.00000000e+00 -8.63757543e-02 7.01500889e+00
0.00000000e+00 -5.70104633e-02 7.51415252e+00
0.00000000e+00 -2.49180301e-02 8.01312869e+00
0.00000000e+00 8.57282006e-03 8.51201374e+00
0.00000000e+00 4.20631646e-02 9.01089977e+00
0.00000000e+00 7.41434338e-02 9.50987933e+00
0.00000000e+00 1.03453448e-01 1.00090299e+01
0.00000000e+00 1.28741182e-01 1.05084007e+01
0.00000000e+00 1.48917608e-01 1.10080040e+01
0.00000000e+00 1.63105361e-01 1.15078125e+01
0.00000000e+00 1.70678828e-01 1.20077640e+01
0.00000000e+00 1.71293440e-01 1.25077712e+01
0.00000000e+00 1.64902562e-01 1.30077366e+01
0.00000000e+00 1.51760957e-01 1.35075690e+01
0.00000000e+00 1.32414577e-01 1.40071989e+01
0.00000000e+00 1.07677224e-01 1.45065905e+01
0.00000000e+00 7.85953323e-02 1.50057479e+01
0.00000000e+00 4.64026716e-02 1.55047149e+01
0.00000000e+00 1.24671798e-02 1.60035672e+01
0.00000000e+00 -2.17677334e-02 1.65024000e+01
0.00000000e+00 -5.48449724e-02 1.70013118e+01
0.00000000e+00 -8.53561888e-02 1.75003877e+01
0.00000000e+00 -1.12002434e-01 1.79996853e+01
0.00000000e+00 -1.33650568e-01 1.84992243e+01
0.00000000e+00 -1.49383003e-01 1.89989839e+01
0.00000000e+00 -1.58538439e-01 1.94989063e+01
0.00000000e+00 -1.60741514e-01 1.99989063e+01
0.00000000e+00 -1.55919742e-01 2.04988866e+01
0.00000000e+00 -1.44306737e-01 2.09987540e+01
0.00000000e+00 -1.26431513e-01 2.14984358e+01
0.00000000e+00 -1.03094431e-01 2.19978919e+01
0.00000000e+00 -7.53310809e-02 2.24971214e+01
0.00000000e+00 -4.43660022e-02 2.29961631e+01
0.00000000e+00 -1.15584446e-02 2.34950879e+01
0.00000000e+00 2.16573681e-02 2.39939865e+01
0.00000000e+00 5.38349979e-02 2.44929541e+01
0.00000000e+00 8.35790741e-02 2.49920734e+01
0.00000000e+00 1.09606593e-01 2.54914005e+01
0.00000000e+00 1.30803742e-01 2.59909559e+01
0.00000000e+00 1.46275753e-01 2.64907207e+01
0.00000000e+00 1.55387426e-01 2.69906409e+01
0.00000000e+00 1.57792208e-01 2.74906372e+01
0.00000000e+00 1.53448179e-01 2.79906190e+01
0.00000000e+00 1.42619951e-01 2.84905013e+01
0.00000000e+00 1.25866261e-01 2.89902192e+01
0.00000000e+00 1.04013848e-01 2.94897396e+01
0.00000000e+00 7.81189466e-02 2.99890668e+01
0.00000000e+00 4.94182132e-02 3.04882409e+01
0.00000000e+00 1.92712693e-02 3.09873303e+01
0.00000000e+00 -1.09024654e-02 3.14864190e+01
0.00000000e+00 -3.96901637e-02 3.19855902e+01
0.00000000e+00 -6.57520952e-02 3.24849116e+01
0.00000000e+00 -8.78867810e-02 3.29844228e+01
0.00000000e+00 -1.05093005e-01 3.34841278e+01
0.00000000e+00 -1.16620547e-01 3.39839956e+01
0.00000000e+00 -1.22012310e-01 3.44839667e+01
0.00000000e+00 -1.21126822e-01 3.49839646e+01
0.00000000e+00 -1.14165401e-01 3.54839143e+01
0.00000000e+00 -1.01688344e-01 3.59837571e+01
0.00000000e+00 -8.45464726e-02 3.64834598e+01
0.00000000e+00 -6.38850063e-02 3.69830301e+01
0.00000000e+00 -4.10096383e-02 3.74825064e+01
0.00000000e+00 -1.76645166e-02 3.79819548e+01
0.00000000e+00 4.47355879e-03 3.84814669e+01
0.00000000e+00 2.38822357e-02 3.89810901e+01
0.00000000e+00 3.89056644e-02 3.94808631e+01
0.00000000e+00 5.43182306e-02 2.26943737e-02
0.00000000e+00 1.80179681e-02 5.21402669e-01
0.00000000e+00 -1.75786823e-02 1.02011943e+00
0.00000000e+00 -5.15436655e-02 1.51898560e+00
0.00000000e+00 -8.23341511e-02 2.01804300e+00
0.00000000e+00 -1.09026578e-01 2.51733913e+00
0.00000000e+00 -1.30893361e-01 3.01687523e+00
0.00000000e+00 -1.46970688e-01 3.51662668e+00
0.00000000e+00 -1.56696188e-01 4.01654184e+00
0.00000000e+00 -1.59671235e-01 4.51654400e+00
0.00000000e+00 -1.55809721e-01 5.01653801e+00
0.00000000e+00 -1.45256302e-01 5.51643441e+00
0.00000000e+00 -1.28423075e-01 6.01615827e+00
0.00000000e+00 -1.05989514e-01 6.51566129e+00
0.00000000e+00 -7.88683749e-02 7.01493160e+00
0.00000000e+00 -4.81727480e-02 7.51399519e+00
0.00000000e+00 -1.51689922e-02 8.01291201e+00
0.00000000e+00 1.87720549e-02 8.51176681e+00
0.00000000e+00 5.22314969e-02 9.01065507e+00
0.00000000e+00 8.38022630e-02 9.50966720e+00
0.00000000e+00 1.12148630e-01 1.00088734e+01
0.00000000e+00 1.36063651e-01 1.05083116e+01
0.00000000e+00 1.54521850e-01 1.10079808e+01
0.00000000e+00 1.66724985e-01 1.15078411e+01
0.00000000e+00 1.72138505e-01 1.20078199e+01
0.00000000e+00 1.70516638e-01 1.25078241e+01
0.00000000e+00 1.61914691e-01 1.30077556e+01
0.00000000e+00 1.46687785e-01 1.35075281e+01
0.00000000e+00 1.25476063e-01 1.40070816e+01
0.00000000e+00 9.91771230e-02 1.45063929e+01
0.00000000e+00 6.89071706e-02 1.50054795e+01
0.00000000e+00 3.59528139e-02 1.55043966e+01
0.00000000e+00 1.71577910e-03 1.60032282e+01
0.00000000e+00 -3.23470739e-02 1.65020727e+01
0.00000000e+00 -6.47860052e-02 1.70010263e+01
0.00000000e+00 -9.42204793e-02 1.75001667e+01
0.00000000e+00 -1.19398657e-01 1.79995400e+01
0.00000000e+00 -1.39251833e-01 1.84991530e+01
0.00000000e+00 -1.52941430e-01 1.89989721e+01
0.00000000e+00 -1.59896272e-01 1.94989290e+01
0.00000000e+00 -1.59838174e-01 1.99989330e+01
0.00000000e+00 -1.52794445e-01 2.04988860e+01
0.00000000e+00 -1.39096509e-01 2.09986999e+01
0.00000000e+00 -1.19364725e-01 2.14983112e+01
0.00000000e+00 -9.44802094e-02 2.19976921e+01
0.00000000e+00 -6.55451770e-02 2.24968548e+01
0.00000000e+00 -3.38338215e-02 2.29958494e+01
0.00000000e+00 -7.36039963e-04 2.34947549e+01
0.00000000e+00 3.23035230e-02 2.39936652e+01
0.00000000e+00 6.38486230e-02 2.44926731e+01
0.00000000e+00 9.25342632e-02 2.49918541e+01
0.00000000e+00 1.17126734e-01 2.54912536e+01
0.00000000e+00 1.36578363e-01 2.59908795e+01
0.00000000e+00 1.50074498e-01 2.64907010e+01
0.00000000e+00 1.57070450e-01 2.69906545e+01
0.00000000e+00 1.57316407e-01 2.74906557e+01
0.00000000e+00 1.50868866e-01 2.79906141e+01
0.00000000e+00 1.38087851e-01 2.84904496e+01
0.00000000e+00 1.19619948e-01 2.89901065e+01
0.00000000e+00 9.63680120e-02 2.94895634e+01
0.00000000e+00 6.94490859e-02 2.99888361e+01
0.00000000e+00 4.01424957e-02 3.04879749e+01
0.00000000e+00 9.83037983e-03 3.09870544e+01
0.00000000e+00 -2.00666409e-02 3.14861596e+01
0.00000000e+00 -4.81561260e-02 3.19853706e+01
0.00000000e+00 -7.31396734e-02 3.24847471e+01
0.00000000e+00 -9.38762915e-02 3.29843181e+01
0.00000000e+00 -1.09442096e-01 3.34840765e+01
0.00000000e+00 -1.19177832e-01 3.39839820e+01
0.00000000e+00 -1.22726723e-01 3.44839692e+01
0.00000000e+00 -1.20052125e-01 3.49839603e+01
0.00000000e+00 -1.11457318e-01 3.54838842e+01
0.00000000e+00 -9.76007632e-02 3.59836903e+01
0.00000000e+00 -7.94207321e-02 3.64833562e+01
0.00000000e+00 -5.81339322e-02 3.69828999e+01
0.00000000e+00 -3.50930587e-02 3.74823689e+01
0.00000000e+00 -1.20585604e-02 3.79818319e+01
0.00000000e+00 9.26857077e-03 3.84813784e+01
0.00000000e+00 2.74062388e-02 3.89810505e+01
0.00000000e+00 4.07445816e-02 3.94808709e+01
0.00000000e+00 5.18352722e-02 2.31777348e-02
0.00000000e+00 1.29829306e-02 5.21694227e-01
0.00000000e+00 -2.43667817e-02 1.02028373e+00
0.00000000e+00 -5.93831343e-02 1.51907711e+00
0.00000000e+00 -9.04899022e-02 2.01811437e+00
0.00000000e+00 -1.16876296e-01 2.51742753e+00
0.00000000e+00 -1.37859049e-01 3.01700131e+00
0.00000000e+00 -1.52567486e-01 3.51679431e+00
0.00000000e+00 -1.60547106e-01 4.01674007e+00
0.00000000e+00 -1.61515896e-01 4.51674964e+00
0.00000000e+00 -1.55510314e-01 5.01672180e+00
0.00000000e+00 -1.42793596e-01 5.51656730e+00
0.00000000e+00 -1.23895291e-01 6.01621686e+00
0.00000000e+00 -9.96023459e-02 6.51563255e+00
0.00000000e+00 -7.09213744e-02 7.01481549e+00
0.00000000e+00 -3.90420754e-02 7.51380480e+00
0.00000000e+00 -5.28767553e-03 8.01267142e+00
0.00000000e+00 2.89353887e-02 8.51150702e+00
0.00000000e+00 6.21951269e-02 9.01040867e+00
0.00000000e+00 9.30939344e-02 9.50946279e+00
0.00000000e+00 1.20327338e-01 1.00087307e+01
0.00000000e+00 1.42739813e-01 1.05082382e+01
0.00000000e+00 1.59375055e-01 1.10079708e+01
0.00000000e+00 1.69518575e-01 1.15078765e+01
0.00000000e+00 1.72730280e-01 1.20078734e+01
0.00000000e+00 1.68865167e-01 1.25078644e+01
0.00000000e+00 1.58080915e-01 1.30077527e+01
0.00000000e+00 1.40831873e-01 1.35074587e+01
0.00000000e+00 1.17849725e-01 1.40069333e+01
0.00000000e+00 9.01118586e-02 1.45061663e+01
0.00000000e+00 5.87990725e-02 1.50051882e+01
0.00000000e+00 2.52447068e-02 1.55040651e+01
0.00000000e+00 -9.12249496e-03 1.60028876e+01
0.00000000e+00 -4.28393876e-02 1.65017555e+01
0.00000000e+00 -7.44708686e-02 1.70007607e+01
0.00000000e+00 -1.02671331e-01 1.74999720e+01
0.00000000e+00 -1.26242704e-01 1.79994233e+01
0.00000000e+00 -1.44186631e-01 1.84991078e+01
0.00000000e+00 -1.55748435e-01 1.89989798e+01
0.00000000e+00 -1.60450676e-01 1.94989622e+01
0.00000000e+00 -1.58114503e-01 1.99989598e+01
0.00000000e+00 -1.48867585e-01 2.04988760e+01
0.00000000e+00 -1.33138121e-01 2.09986293e+01
0.00000000e+00 -1.11635228e-01 2.14981669e+01
0.00000000e+00 -8.53168032e-02 2.19974738e+01
0.00000000e+00 -5.53465188e-02 2.24965752e+01
0.00000000e+00 -2.30421198e-02 2.29955316e+01
0.00000000e+00 1.01826181e-02 2.34944286e+01
0.00000000e+00 4.28797790e-02 2.39933614e+01
0.00000000e+00 7.36305544e-02 2.44924187e+01
0.00000000e+00 1.01107361e-01 2.49916674e+01
0.00000000e+00 1.24132324e-01 2.54911413e+01
0.00000000e+00 1.41729655e-01 2.59908353e+01
0.00000000e+00 1.53169489e-01 2.64907074e+01
0.00000000e+00 1.58000999e-01 2.69906858e+01
0.00000000e+00 1.56072959e-01 2.74906825e+01
0.00000000e+00 1.47540529e-01 2.79906089e+01
0.00000000e+00 1.32857770e-01 2.84903916e+01
0.00000000e+00 1.12756213e-01 2.89899850e+01
0.00000000e+00 8.82105578e-02 2.94893796e+01
0.00000000e+00 6.03932390e-02 2.99886029e+01
0.00000000e+00 3.06199704e-02 3.04877140e+01
0.00000000e+00 2.88552768e-04 3.09867923e+01
0.00000000e+00 -2.91863082e-02 3.14859227e+01
0.00000000e+00 -5.64396139e-02 3.19851800e+01
0.00000000e+00 -8.02209699e-02 3.24846150e+01
0.00000000e+00 -9.94558389e-02 3.29842459e+01
0.00000000e+00 -1.13302554e-01 3.34840546e+01
0.00000000e+00 -1.21196380e-01 3.39839921e+01
0.00000000e+00 -1.22882822e-01 3.44839886e+01
0.00000000e+00 -1.18430373e-01 3.49839667e+01
0.00000000e+00 -1.08242744e-01 3.54838602e+01
0.00000000e+00 -9.30729278e-02 3.59836280e+01
0.00000000e+00 -7.39417163e-02 3.64832582e+01
0.00000000e+00 -5.21307717e-02 3.69827791e+01
0.00000000e+00 -2.90328254e-02 3.74822458e+01
0.00000000e+00 -6.41530860e-03 3.79817280e+01
0.00000000e+00 1.40062258e-02 3.84813115e+01
0.00000000e+00 3.07971177e-02 3.89810317e+01
0.00000000e+00 4.24029439e-02 3.94808950e+01
0.00000000e+00 4.90713635e-02 2.36214799e-02
0.00000000e+00 7.85603540e-03 5.21948503e-01
0.00000000e+00 -3.10634142e-02 1.02041893e+00
0.00000000e+00 -6.69574139e-02 1.51914951e+00
0.00000000e+00 -9.82243740e-02 2.01817621e+00
0.00000000e+00 -1.24170431e-01 2.51751307e+00
0.00000000e+00 -1.44158983e-01 3.01712711e+00
0.00000000e+00 -1.57418241e-01 3.51695990e+00
0.00000000e+00 -1.63603916e-01 4.01693060e+00
0.00000000e+00 -1.62552769e-01 4.51693934e+00
0.00000000e+00 -1.54423940e-01 5.01688068e+00
0.00000000e+00 -1.39598494e-01 5.51666744e+00
0.00000000e+00 -1.18721344e-01 6.01623768e+00
0.00000000e+00 -9.26833460e-02 6.51556500e+00
0.00000000e+00 -6.25803047e-02 7.01466394e+00
0.00000000e+00 -2.96728788e-02 7.51358636e+00
0.00000000e+00 4.66515132e-03 8.01241309e+00
0.00000000e+00 3.89985500e-02 8.51124106e+00
0.00000000e+00 7.18892683e-02 9.01016707e+00
0.00000000e+00 1.01956161e-01 9.50927178e+00
0.00000000e+00 1.27932694e-01 1.00086063e+01
0.00000000e+00 1.48720873e-01 1.05081834e+01
0.00000000e+00 1.63438827e-01 1.10079755e+01
0.00000000e+00 1.71459975e-01 1.15079187e+01
0.00000000e+00 1.72441510e-01 1.20079241e+01
0.00000000e+00 1.66340537e-01 1.25078918e+01
0.00000000e+00 1.53416878e-01 1.30077284e+01
0.00000000e+00 1.34222317e-01 1.35073627e+01
0.00000000e+00 1.09576826e-01 1.40067574e+01
0.00000000e+00 8.05330266e-02 1.45059156e+01
0.00000000e+00 4.83306875e-02 1.50048805e+01
0.00000000e+00 1.43434339e-02 1.55037279e+01
0.00000000e+00 -1.99799710e-02 1.60025533e+01
0.00000000e+00 -5.31773720e-02 1.65014558e+01
0.00000000e+00 -8.38355753e-02 1.70005215e+01
0.00000000e+00 -1.10650886e-01 1.74998086e+01
0.00000000e+00 -1.32485406e-01 1.79993382e+01
0.00000000e+00 -1.48416673e-01 1.84990902e+01
0.00000000e+00 -1.57778318e-01 1.89990074e+01
0.00000000e+00 -1.60189689e-01 1.94990050e+01
0.00000000e+00 -1.55572795e-01 1.99989858e+01
0.00000000e+00 -1.44155588e-01 2.04988563e+01
0.00000000e+00 -1.26461361e-01 2.09985432e+01
0.00000000e+00 -1.03284823e-01 2.14980053e+01
0.00000000e+00 -7.56561514e-02 2.19972410e+01
0.00000000e+00 -4.47948903e-02 2.24962878e+01
0.00000000e+00 -1.20559190e-02 2.29952158e+01
0.00000000e+00 2.11300759e-02 2.34941152e+01
0.00000000e+00 5.33191384e-02 2.39930809e+01
0.00000000e+00 8.31171004e-02 2.44921958e+01
0.00000000e+00 1.09240676e-01 2.49915169e+01
0.00000000e+00 1.30574092e-01 2.54910654e+01
0.00000000e+00 1.46218800e-01 2.59908238e+01
0.00000000e+00 1.55533908e-01 2.64907392e+01
0.00000000e+00 1.58165235e-01 2.69907332e+01
0.00000000e+00 1.54061379e-01 2.74907161e+01
0.00000000e+00 1.43475774e-01 2.79906025e+01
0.00000000e+00 1.26954541e-01 2.84903271e+01
0.00000000e+00 1.05310699e-01 2.89898557e+01
0.00000000e+00 7.95860491e-02 2.94891907e+01
0.00000000e+00 5.10026363e-02 2.99883706e+01
0.00000000e+00 2.09060225e-02 3.04874623e+01
0.00000000e+00 -9.29731944e-03 3.09865483e+01
0.00000000e+00 -3.82057278e-02 3.14857119e+01
0.00000000e+00 -6.44885900e-02 3.19850211e+01
0.00000000e+00 -8.69499629e-02 3.24845171e+01
0.00000000e+00 -1.04587383e-01 3.29842067e+01
0.00000000e+00 -1.16645833e-01 3.34840614e+01
0.00000000e+00 -1.22658106e-01 3.39840247e+01
0.00000000e+00 -1.22473342e-01 3.44840235e+01
0.00000000e+00 -1.16264838e-01 3.49839825e+01
0.00000000e+00 -1.04534604e-01 3.54838418e+01
0.00000000e+00 -8.81259714e-02 3.59835703e+01
0.00000000e+00 -6.81368200e-02 3.64831668e+01
0.00000000e+00 -4.59068522e-02 3.69826690e+01
0.00000000e+00 -2.28615822e-02 3.74821386e+01
0.00000000e+00 -7.66087342e-04 3.79816443e+01
0.00000000e+00 1.86592421e-02 3.84812668e+01
0.00000000e+00 3.40341639e-02 3.89810334e+01
0.00000000e+00 4.38688126e-02 3.94809344e+01
0.00000000e+00 4.60416436e-02 2.40170010e-02
0.00000000e+00 2.66804852e-03 5.22160913e-01
0.00000000e+00 -3.76269301e-02 1.02052307e+00
0.00000000e+00 -7.42180908e-02 1.51920226e+00
0.00000000e+00 -1.05486795e-01 2.01822825e+00
0.00000000e+00 -1.30859556e-01 2.51759503e+00
0.00000000e+00 -1.49748714e-01 3.01725107e+00
0.00000000e+00 -1.61486537e-01 3.51712100e+00
0.00000000e+00 -1.65840664e-01 4.01711039e+00
0.00000000e+00 -1.62768098e-01 4.51710997e+00
0.00000000e+00 -1.52550018e-01 5.01701206e+00
0.00000000e+00 -1.35683845e-01 5.51673338e+00
0.00000000e+00 -1.12927020e-01 6.01622090e+00
0.00000000e+00 -8.52700706e-02 6.51546067e+00
0.00000000e+00 -5.38927388e-02 7.01448079e+00
0.00000000e+00 -2.01205195e-02 7.51334519e+00
0.00000000e+00 1.46289259e-02 8.01214327e+00
0.00000000e+00 4.88986029e-02 8.51097546e+00
0.00000000e+00 8.12515527e-02 9.00993637e+00
0.00000000e+00 1.10330068e-01 9.50909926e+00
0.00000000e+00 1.34912096e-01 1.00085038e+01
0.00000000e+00 1.53963012e-01 1.05081494e+01
0.00000000e+00 1.66680249e-01 1.10079955e+01
0.00000000e+00 1.72528787e-01 1.15079679e+01
0.00000000e+00 1.71265351e-01 1.20079715e+01
0.00000000e+00 1.62949857e-01 1.25079062e+01
0.00000000e+00 1.47943385e-01 1.30076837e+01
0.00000000e+00 1.26892728e-01 1.35072423e+01
0.00000000e+00 1.00702314e-01 1.40065577e+01
0.00000000e+00 7.04949420e-02 1.45056464e+01
0.00000000e+00 3.75633209e-02 1.50045634e+01
0.00000000e+00 3.31461839e-03 1.55033926e+01
0.00000000e+00 -3.07895641e-02 1.60022327e+01
0.00000000e+00 -6.32954018e-02 1.65011805e+01
0.00000000e+00 -9.28188296e-02 1.70003141e+01
0.00000000e+00 -1.18104874e-01 1.74996805e+01
0.00000000e+00 -1.38081928e-01 1.79992871e+01
