ux uy uz
0.00000000e+00 -4.36345978e+01 5.60045986e-01
0.00000000e+00 -4.35299926e+01 5.29047169e-01
0.00000000e+00 -4.29365972e+01 3.81574778e-01
0.00000000e+00 -4.18628297e+01 1.22261846e-01
0.00000000e+00 -4.03219439e+01 -2.39019446e-01
0.00000000e+00 -3.83320319e+01 -6.87622939e-01
0.00000000e+00 -3.59160405e+01 -1.20481279e+00
0.00000000e+00 -3.31017792e+01 -1.76863939e+00
0.00000000e+00 -2.99218852e+01 -2.35497060e+00
0.00000000e+00 -2.64137154e+01 -2.93863374e+00
0.00000000e+00 -2.26191334e+01 -3.49461724e+00
0.00000000e+00 -1.85841679e+01 -3.99927486e+00
0.00000000e+00 -1.43585269e+01 -4.43147320e+00
0.00000000e+00 -9.99496594e+00 -4.77362290e+00
0.00000000e+00 -5.54851771e+00 -5.01253928e+00
0.00000000e+00 -1.07560759e+00 -5.14008568e+00
0.00000000e+00 3.36691377e+00 -5.15356399e+00
0.00000000e+00 7.72277822e+00 -5.05582911e+00
0.00000000e+00 1.19373028e+01 -4.85511963e+00
0.00000000e+00 1.59583420e+01 -4.56461486e+00
0.00000000e+00 1.97371482e+01 -4.20174637e+00
0.00000000e+00 2.32291041e+01 -3.78730467e+00
0.00000000e+00 2.63943077e+01 -3.34438660e+00
0.00000000e+00 2.91980025e+01 -2.89723353e+00
0.00000000e+00 3.16108561e+01 -2.47002152e+00
0.00000000e+00 3.36090966e+01 -2.08567661e+00
0.00000000e+00 3.51745281e+01 -1.76477954e+00
0.00000000e+00 3.62944754e+01 -1.52459287e+00
0.00000000e+00 3.69616917e+01 -1.37822827e+00
0.00000000e+00 3.71742168e+01 -1.33400510e+00
0.00000000e+00 3.69351963e+01 -1.39507772e+00
0.00000000e+00 3.62527867e+01 -1.55934672e+00
0.00000000e+00 3.51402375e+01 -1.81957639e+00
0.00000000e+00 3.36159481e+01 -2.16367570e+00
0.00000000e+00 3.17032636e+01 -2.57523182e+00
0.00000000e+00 2.94303323e+01 -3.03437681e+00
0.00000000e+00 2.68304856e+01 -3.51889191e+00
0.00000000e+00 2.39424410e+01 -4.00536478e+00
0.00000000e+00 2.08092437e+01 -4.47027116e+00
0.00000000e+00 1.74773240e+01 -4.89097639e+00
0.00000000e+00 1.39980350e+01 -5.24696754e+00
0.00000000e+00 1.04287773e+01 -5.52164242e+00
0.00000000e+00 6.82847294e+00 -5.70378049e+00
0.00000000e+00 3.25302951e+00 -5.78718815e+00
0.00000000e+00 -2.38749919e-01 -5.76981869e+00
0.00000000e+00 -3.58028833e+00 -5.65559424e+00
0.00000000e+00 -6.71212342e+00 -5.45701169e+00
0.00000000e+00 -9.59068558e+00 -5.19342103e+00
0.00000000e+00 -1.21595671e+01 -4.88763286e+00
0.00000000e+00 -1.43426101e+01 -4.56508236e+00
0.00000000e+00 -1.61057658e+01 -4.25162606e+00
0.00000000e+00 -1.74578299e+01 -3.97668283e+00
0.00000000e+00 -1.83383370e+01 -3.78452263e+00
0.00000000e+00 -1.86522299e+01 -3.71353611e+00
0.00000000e+00 -1.84493919e+01 -3.76224585e+00
0.00000000e+00 -1.77870776e+01 -3.95271922e+00
0.00000000e+00 -1.64504841e+01 -4.38705730e+00
0.00000000e+00 1.32503250e+01 3.24822949e+00
0.00000000e+00 1.45133743e+01 3.41972219e+00
0.00000000e+00 1.56697055e+01 3.61195384e+00
0.00000000e+00 1.75569494e+01 3.79155821e+00
0.00000000e+00 1.94837340e+01 3.86459061e+00
0.00000000e+00 2.06181903e+01 3.94903583e+00
0.00000000e+00 2.12091452e+01 4.08828641e+00
0.00000000e+00 2.17205107e+01 4.20218360e+00
0.00000000e+00 2.20071278e+01 4.21216469e+00
0.00000000e+00 2.18073878e+01 4.14925081e+00
0.00000000e+00 2.11654174e+01 4.05918741e+00
0.00000000e+00 2.01687263e+01 3.92279279e+00
0.00000000e+00 1.87891573e+01 3.70874147e+00
0.00000000e+00 1.70229955e+01 3.43458962e+00
0.00000000e+00 1.49267315e+01 3.14005007e+00
0.00000000e+00 1.25287215e+01 2.84048255e+00
0.00000000e+00 9.82624025e+00 2.53453745e+00
0.00000000e+00 6.84204981e+00 2.23339690e+00
0.00000000e+00 3.62739461e+00 1.96213770e+00
0.00000000e+00 2.31716797e-01 1.74216194e+00
0.00000000e+00 -3.30256963e+00 1.58444930e+00
0.00000000e+00 -6.92924752e+00 1.49588015e+00
0.00000000e+00 -1.05975455e+01 1.48361254e+00
0.00000000e+00 -1.42569780e+01 1.55233786e+00
0.00000000e+00 -1.78571904e+01 1.70066207e+00
0.00000000e+00 -2.13463810e+01 1.92128182e+00
0.00000000e+00 -2.46732088e+01 2.20318825e+00
0.00000000e+00 -2.77896022e+01 2.53272096e+00
0.00000000e+00 -3.06514305e+01 2.89329938e+00
0.00000000e+00 -3.32181103e+01 3.26556057e+00
0.00000000e+00 -3.54528494e+01 3.62860799e+00
0.00000000e+00 -3.73233020e+01 3.96157261e+00
0.00000000e+00 -3.88019085e+01 4.24471311e+00
0.00000000e+00 -3.98659744e+01 4.46015737e+00
0.00000000e+00 -4.04977768e+01 4.59270091e+00
0.00000000e+00 -4.06846581e+01 4.63070875e+00
0.00000000e+00 -4.04189864e+01 4.56686080e+00
0.00000000e+00 -3.96980574e+01 4.39857406e+00
0.00000000e+00 -3.85240617e+01 4.12814552e+00
0.00000000e+00 -3.69041268e+01 3.76270643e+00
0.00000000e+00 -3.48503723e+01 3.31399694e+00
0.00000000e+00 -3.23799530e+01 2.79791914e+00
0.00000000e+00 -2.95150959e+01 2.23385628e+00
0.00000000e+00 -2.62831151e+01 1.64379693e+00
0.00000000e+00 -2.27163678e+01 1.05132214e+00
0.00000000e+00 -1.88521158e+01 4.80504968e-01
0.00000000e+00 -1.47322720e+01 -4.52354016e-02
0.00000000e+00 -1.04030169e+01 -5.04276296e-01
0.00000000e+00 -5.91427391e+00 -8.77871312e-01
0.00000000e+00 -1.31904000e+00 -1.15110527e+00
0.00000000e+00 3.32741509e+00 -1.31367005e+00
0.00000000e+00 7.96845311e+00 -1.36041902e+00
0.00000000e+00 1.25470396e+01 -1.29166934e+00
0.00000000e+00 1.70067430e+01 -1.11323357e+00
0.00000000e+00 2.12927157e+01 -8.36176021e-01
0.00000000e+00 2.53526145e+01 -4.76305732e-01
0.00000000e+00 2.91374207e+01 -5.34335750e-02
0.00000000e+00 3.26021313e+01 4.09566162e-01
0.00000000e+00 3.57063019e+01 8.87840203e-01
0.00000000e+00 3.84144361e+01 1.35573110e+00
0.00000000e+00 4.06962285e+01 1.78798394e+00
0.00000000e+00 4.25266771e+01 2.16092690e+00
0.00000000e+00 4.38860920e+01 2.45357107e+00
0.00000000e+00 4.47600329e+01 2.64858099e+00
0.00000000e+00 4.51392072e+01 2.73307449e+00
0.00000000e+00 4.50193605e+01 2.69921931e+00
0.00000000e+00 4.44011849e+01 2.54460256e+00
0.00000000e+00 4.32902631e+01 2.27235833e+00
0.00000000e+00 4.16970542e+01 1.89104786e+00
0.00000000e+00 3.96369188e+01 1.41429609e+00
0.00000000e+00 3.71301686e+01 8.60197382e-01
0.00000000e+00 3.42021159e+01 2.50512837e-01
0.00000000e+00 3.08830957e+01 -3.90309345e-01
0.00000000e+00 2.72084236e+01 -1.03625005e+00
0.00000000e+00 2.32182596e+01 -1.66092365e+00
0.00000000e+00 1.89573487e+01 -2.23881568e+00
0.00000000e+00 1.44746167e+01 -2.74649458e+00
0.00000000e+00 9.82261436e+00 -3.16373693e+00
0.00000000e+00 5.05681064e+00 -3.47450785e+00
0.00000000e+00 2.34754017e-01 -3.66774367e+00
0.00000000e+00 -4.58487111e+00 -3.73789390e+00
0.00000000e+00 -9.34325344e+00 -3.68519198e+00
0.00000000e+00 -1.39824843e+01 -3.51563941e+00
0.00000000e+00 -1.84465599e+01 -3.24070383e+00
0.00000000e+00 -2.26823122e+01 -2.87674837e+00
0.00000000e+00 -2.66402271e+01 -2.44422390e+00
0.00000000e+00 -3.02751240e+01 -1.96666851e+00
0.00000000e+00 -3.35466768e+01 -1.46956787e+00
0.00000000e+00 -3.64197744e+01 -9.79135473e-01
0.00000000e+00 -3.88647284e+01 -5.21073666e-01
0.00000000e+00 -4.08573497e+01 -1.19374731e-01
0.00000000e+00 -4.23789205e+01 2.04783263e-01
0.00000000e+00 -4.34160969e+01 4.33997795e-01
0.00000000e+00 -4.39607747e+01 5.55420598e-01
0.00000000e+00 -4.40099514e+01 5.61322971e-01
0.00000000e+00 -4.35656085e+01 4.49426299e-01
0.00000000e+00 -4.26346313e+01 2.22985792e-01
0.00000000e+00 -4.12287710e+01 -1.09375126e-01
0.00000000e+00 -3.93646443e+01 -5.34073099e-01
0.00000000e+00 -3.70637554e+01 -1.03319979e+00
0.00000000e+00 -3.43525136e+01 -1.58535821e+00
0.00000000e+00 -3.12622180e+01 -2.16666609e+00
0.00000000e+00 -2.78289753e+01 -2.75188341e+00
0.00000000e+00 -2.40935189e+01 -3.31561419e+00
0.00000000e+00 -2.01009030e+01 -3.83352623e+00
0.00000000e+00 -1.59000536e+01 -4.28352915e+00
0.00000000e+00 -1.15431711e+01 -4.64685036e+00
0.00000000e+00 -7.08498962e+00 -4.90895238e+00
0.00000000e+00 -2.58191338e+00 -5.06024227e+00
0.00000000e+00 1.90893962e+00 -5.09653407e+00
0.00000000e+00 6.33074587e+00 -5.01923750e+00
0.00000000e+00 1.06279912e+01 -4.83526061e+00
0.00000000e+00 1.47474462e+01 -4.55663230e+00
0.00000000e+00 1.86390583e+01 -4.19986922e+00
0.00000000e+00 2.22567232e+01 -3.78512528e+00
0.00000000e+00 2.55589108e+01 -3.33516818e+00
0.00000000e+00 2.85091362e+01 -2.87423138e+00
0.00000000e+00 3.10762774e+01 -2.42680097e+00
0.00000000e+00 3.32347448e+01 -2.01641100e+00
0.00000000e+00 3.49645227e+01 -1.66451529e+00
0.00000000e+00 3.62511291e+01 -1.38947317e+00
0.00000000e+00 3.70855341e+01 -1.20566636e+00
0.00000000e+00 3.74640268e+01 -1.12279520e+00
0.00000000e+00 3.73880297e+01 -1.14543595e+00
0.00000000e+00 3.68639849e+01 -1.27288619e+00
0.00000000e+00 3.59034240e+01 -1.49922429e+00
0.00000000e+00 3.45230439e+01 -1.81353056e+00
0.00000000e+00 3.27445189e+01 -2.20035535e+00
0.00000000e+00 3.05943294e+01 -2.64052794e+00
0.00000000e+00 2.81041302e+01 -3.11222368e+00
0.00000000e+00 2.53110473e+01 -3.59210546e+00
0.00000000e+00 2.22567025e+01 -4.05640932e+00
0.00000000e+00 1.89861626e+01 -4.48194895e+00
0.00000000e+00 1.55493881e+01 -4.84731909e+00
0.00000000e+00 1.20026667e+01 -5.13468373e+00
0.00000000e+00 8.40439547e+00 -5.33138991e+00
0.00000000e+00 4.81012546e+00 -5.42978743e+00
0.00000000e+00 1.27802995e+00 -5.42628317e+00
0.00000000e+00 -2.12543084e+00 -5.32302579e+00
0.00000000e+00 -5.33974921e+00 -5.13075154e+00
0.00000000e+00 -8.32063975e+00 -4.86740766e+00
0.00000000e+00 -1.10121763e+01 -4.55468557e+00
0.00000000e+00 -1.33371438e+01 -4.21715502e+00
0.00000000e+00 -1.52580095e+01 -3.88017215e+00
0.00000000e+00 -1.67825008e+01 -3.57244924e+00
0.00000000e+00 -1.78520086e+01 -3.33765867e+00
0.00000000e+00 -1.83687914e+01 -3.21576030e+00
0.00000000e+00 -1.83772560e+01 -3.20730361e+00
0.00000000e+00 -1.79372315e+01 -3.33242198e+00
0.00000000e+00 -1.68359728e+01 -3.69467314e+00
0.00000000e+00 1.33251241e+01 2.87953958e+00
0.00000000e+00 1.46019687e+01 3.04898195e+00
0.00000000e+00 1.58112898e+01 3.24549339e+00
0.00000000e+00 1.77778284e+01 3.42276392e+00
0.00000000e+00 1.97680096e+01 3.49802965e+00
0.00000000e+00 2.09637690e+01 3.59128285e+00
0.00000000e+00 2.16378574e+01 3.74246613e+00
0.00000000e+00 2.22384257e+01 3.86671666e+00
0.00000000e+00 2.26016987e+01 3.88656139e+00
0.00000000e+00 2.24732097e+01 3.83577184e+00
0.00000000e+00 2.19047013e+01 3.75800187e+00
0.00000000e+00 2.09782633e+01 3.63101172e+00
0.00000000e+00 1.96617267e+01 3.42367545e+00
0.00000000e+00 1.79532117e+01 3.15489716e+00
0.00000000e+00 1.59083440e+01 2.86352042e+00
0.00000000e+00 1.35514856e+01 2.56301996e+00
0.00000000e+00 1.08785395e+01 2.25178539e+00
0.00000000e+00 7.91337645e+00 1.94216852e+00
0.00000000e+00 4.70715970e+00 1.66007973e+00
0.00000000e+00 1.30788551e+00 1.42703217e+00
0.00000000e+00 -2.24292175e+00 1.25433126e+00
0.00000000e+00 -5.89912561e+00 1.14985730e+00
0.00000000e+00 -9.60998256e+00 1.12198848e+00
0.00000000e+00 -1.33249622e+01 1.17640083e+00
0.00000000e+00 -1.69932207e+01 1.31251099e+00
0.00000000e+00 -2.05621492e+01 1.52387578e+00
0.00000000e+00 -2.39795782e+01 1.80036622e+00
0.00000000e+00 -2.71965605e+01 2.12900920e+00
0.00000000e+00 -3.01678785e+01 2.49360322e+00
0.00000000e+00 -3.28516568e+01 2.87490276e+00
0.00000000e+00 -3.52097188e+01 3.25193166e+00
0.00000000e+00 -3.72083014e+01 3.60353118e+00
0.00000000e+00 -3.88183999e+01 3.90942033e+00
0.00000000e+00 -4.00158667e+01 4.15094738e+00
0.00000000e+00 -4.07815455e+01 4.31194730e+00
0.00000000e+00 -4.11013716e+01 4.37970413e+00
0.00000000e+00 -4.09663238e+01 4.34573852e+00
0.00000000e+00 -4.03723234e+01 4.20627008e+00
0.00000000e+00 -3.93202083e+01 3.96241439e+00
0.00000000e+00 -3.78157756e+01 3.62020019e+00
0.00000000e+00 -3.58698348e+01 3.19040190e+00
0.00000000e+00 -3.34982517e+01 2.68813941e+00
0.00000000e+00 -3.07219941e+01 2.13223519e+00
0.00000000e+00 -2.75671630e+01 1.54436974e+00
0.00000000e+00 -2.40649686e+01 9.48091368e-01
0.00000000e+00 -2.02516191e+01 3.67725471e-01
0.00000000e+00 -1.61680986e+01 -1.72776675e-01
0.00000000e+00 -1.18598191e+01 -6.51000638e-01
0.00000000e+00 -7.37612861e+00 -1.04718193e+00
0.00000000e+00 -2.76967143e+00 -1.34520615e+00
0.00000000e+00 1.90438865e+00 -1.53344057e+00
0.00000000e+00 6.58925763e+00 -1.60535220e+00
0.00000000e+00 1.12274783e+01 -1.55987835e+00
0.00000000e+00 1.57619354e+01 -1.40152681e+00
0.00000000e+00 2.01368535e+01 -1.14019717e+00
0.00000000e+00 2.42987439e+01 -7.90731751e-01
0.00000000e+00 2.81972588e+01 -3.72220528e-01
0.00000000e+00 3.17859217e+01 9.29020652e-02
0.00000000e+00 3.50227110e+01 5.79920606e-01
0.00000000e+00 3.78704898e+01 1.06300757e+00
0.00000000e+00 4.02972843e+01 1.51643895e+00
0.00000000e+00 4.22764264e+01 1.91579757e+00
0.00000000e+00 4.37865845e+01 2.23910808e+00
0.00000000e+00 4.48117154e+01 2.46785292e+00
0.00000000e+00 4.53409683e+01 2.58782578e+00
0.00000000e+00 4.53685756e+01 2.58978754e+00
0.00000000e+00 4.48937560e+01 2.46989825e+00
0.00000000e+00 4.39206512e+01 2.22990820e+00
0.00000000e+00 4.24583054e+01 1.87709988e+00
0.00000000e+00 4.05206858e+01 1.42398243e+00
0.00000000e+00 3.81267336e+01 8.87749101e-01
0.00000000e+00 3.53004215e+01 2.89517807e-01
0.00000000e+00 3.20707912e+01 -3.46615873e-01
0.00000000e+00 2.84719345e+01 -9.94674637e-01
0.00000000e+00 2.45428876e+01 -1.62799757e+00
0.00000000e+00 2.03274057e+01 -2.22048643e+00
0.00000000e+00 1.58735967e+01 -2.74784114e+00
0.00000000e+00 1.12334007e+01 -3.18872341e+00
0.00000000e+00 6.46191677e+00 -3.52578853e+00
0.00000000e+00 1.61658853e+00 -3.74653034e+00
0.00000000e+00 -3.24372320e+00 -3.84389295e+00
0.00000000e+00 -8.05974504e+00 -3.81661519e+00
0.00000000e+00 -1.27728281e+01 -3.66928806e+00
0.00000000e+00 -1.73259693e+01 -3.41212194e+00
0.00000000e+00 -2.16647713e+01 -3.06043671e+00
0.00000000e+00 -2.57382986e+01 -2.63390341e+00
0.00000000e+00 -2.94997982e+01 -2.15557938e+00
0.00000000e+00 -3.29072653e+01 -1.65078870e+00
0.00000000e+00 -3.59238451e+01 -1.14590678e+00
0.00000000e+00 -3.85180793e+01 -6.67110124e-01
0.00000000e+00 -4.06640128e+01 -2.39151759e-01
0.00000000e+00 -4.23411896e+01 1.15781145e-01
0.00000000e+00 -4.35345691e+01 3.79077278e-01
0.00000000e+00 -4.42343985e+01 5.36536532e-01
0.00000000e+00 -4.44360750e+01 5.78997353e-01
0.00000000e+00 -4.41400225e+01 5.02732133e-01
0.00000000e+00 -4.33516047e+01 3.09596152e-01
0.00000000e+00 -4.20810805e+01 6.92500740e-03
0.00000000e+00 -4.03436009e+01 -3.92815161e-01
0.00000000e+00 -3.81592319e+01 -8.72611022e-01
0.00000000e+00 -3.55529824e+01 -1.41169592e+00
0.00000000e+00 -3.25548046e+01 -1.98652194e+00
0.00000000e+00 -2.91995370e+01 -2.57186921e+00
0.00000000e+00 -2.55267534e+01 -3.14204365e+00
0.00000000e+00 -2.15804928e+01 -3.67210801e+00
0.00000000e+00 -1.74088470e+01 -4.13908642e+00
0.00000000e+00 -1.30633988e+01 -4.52308140e+00
0.00000000e+00 -8.59851266e+00 -4.80824487e+00
0.00000000e+00 -4.07049439e+00 -4.98355140e+00
0.00000000e+00 4.63350835e-01 -5.04333141e+00
0.00000000e+00 4.94572436e+00 -4.98753383e+00
0.00000000e+00 9.32035794e+00 -4.82170174e+00
0.00000000e+00 1.35330094e+01 -4.55666246e+00
0.00000000e+00 1.75323845e+01 -4.20795261e+00
0.00000000e+00 2.12709463e+01 -3.79501394e+00
0.00000000e+00 2.47055808e+01 -3.34020279e+00
0.00000000e+00 2.77981098e+01 -2.86765999e+00
0.00000000e+00 3.05156478e+01 -2.40209886e+00
0.00000000e+00 3.28308070e+01 -1.96758438e+00
0.00000000e+00 3.47217655e+01 -1.58637544e+00
0.00000000e+00 3.61722451e+01 -1.27787167e+00
0.00000000e+00 3.71714421e+01 -1.05768242e+00
0.00000000e+00 3.77139024e+01 -9.36862938e-01
0.00000000e+00 3.77993362e+01 -9.21402550e-01
0.00000000e+00 3.74324838e+01 -1.01200363e+00
0.00000000e+00 3.66231717e+01 -1.20408244e+00
0.00000000e+00 3.53864047e+01 -1.48793044e+00
0.00000000e+00 3.37421948e+01 -1.84911581e+00
0.00000000e+00 3.17153638e+01 -2.26923195e+00
0.00000000e+00 2.93358923e+01 -2.72692353e+00
0.00000000e+00 2.66393021e+01 -3.19900765e+00
0.00000000e+00 2.36657727e+01 -3.66155939e+00
0.00000000e+00 2.04589929e+01 -4.09091853e+00
0.00000000e+00 1.70675044e+01 -4.46486377e+00
0.00000000e+00 1.35464180e+01 -4.76438925e+00
0.00000000e+00 9.95353019e+00 -4.97544751e+00
0.00000000e+00 6.34399614e+00 -5.08895055e+00
0.00000000e+00 2.77532026e+00 -5.09977594e+00
0.00000000e+00 -6.86257022e-01 -5.00830132e+00
0.00000000e+00 -3.97927977e+00 -4.82346478e+00
0.00000000e+00 -7.05873718e+00 -4.56174754e+00
0.00000000e+00 -9.86918352e+00 -4.24365252e+00
0.00000000e+00 -1.23324923e+01 -3.89279608e+00
0.00000000e+00 -1.44077491e+01 -3.53395258e+00
0.00000000e+00 -1.61014896e+01 -3.19507268e+00
0.00000000e+00 -1.73568911e+01 -2.91909690e+00
0.00000000e+00 -1.80737054e+01 -2.74736130e+00
0.00000000e+00 -1.82909004e+01 -2.68244767e+00
0.00000000e+00 -1.80706330e+01 -2.74261978e+00
0.00000000e+00 -1.72022628e+01 -3.03250775e+00
0.00000000e+00 1.33761979e+01 2.53020080e+00
0.00000000e+00 1.46660655e+01 2.69668185e+00
0.00000000e+00 1.59268296e+01 2.89699983e+00
0.00000000e+00 1.79696298e+01 3.07131742e+00
0.00000000e+00 2.00208188e+01 3.14832105e+00
0.00000000e+00 2.12770300e+01 3.24996782e+00
0.00000000e+00 2.20334672e+01 3.41263723e+00
0.00000000e+00 2.27219677e+01 3.54683238e+00
0.00000000e+00 2.31613010e+01 3.57644149e+00
0.00000000e+00 2.31045985e+01 3.53790332e+00
0.00000000e+00 2.26105463e+01 3.47264736e+00
0.00000000e+00 2.17555791e+01 3.35544480e+00
0.00000000e+00 2.05038419e+01 3.15544330e+00
0.00000000e+00 1.88552846e+01 2.89277775e+00
0.00000000e+00 1.68644186e+01 2.60526754e+00
0.00000000e+00 1.45516565e+01 2.30449680e+00
0.00000000e+00 1.19117178e+01 1.98864657e+00
0.00000000e+00 8.96953269e+00 1.67119217e+00
0.00000000e+00 5.77599102e+00 1.37875668e+00
0.00000000e+00 2.37756135e+00 1.13288864e+00
0.00000000e+00 -1.18512091e+00 9.45214740e-01
0.00000000e+00 -4.86604799e+00 8.24616281e-01
0.00000000e+00 -8.61459010e+00 7.80665241e-01
0.00000000e+00 -1.23802344e+01 8.20001976e-01
0.00000000e+00 -1.61117010e+01 9.42872304e-01
0.00000000e+00 -1.97556520e+01 1.14373929e+00
0.00000000e+00 -2.32591749e+01 1.41340103e+00
0.00000000e+00 -2.65725084e+01 1.73961534e+00
0.00000000e+00 -2.96493902e+01 2.10661313e+00
0.00000000e+00 -3.24466911e+01 2.49533475e+00
0.00000000e+00 -3.49248885e+01 2.88479770e+00
0.00000000e+00 -3.70488328e+01 3.25362021e+00
0.00000000e+00 -3.87880986e+01 3.58103922e+00
0.00000000e+00 -4.01171043e+01 3.84767426e+00
0.00000000e+00 -4.10152773e+01 4.03644292e+00
0.00000000e+00 -4.14671586e+01 4.13357909e+00
0.00000000e+00 -4.14623470e+01 4.12945898e+00
0.00000000e+00 -4.09953994e+01 4.01910350e+00
0.00000000e+00 -4.00658103e+01 3.80243057e+00
0.00000000e+00 -3.86780552e+01 3.48433608e+00
0.00000000e+00 -3.68416390e+01 3.07458446e+00
0.00000000e+00 -3.45711399e+01 2.58745625e+00
0.00000000e+00 -3.18862630e+01 2.04114548e+00
0.00000000e+00 -2.88118843e+01 1.45694961e+00
0.00000000e+00 -2.53780465e+01 8.58305478e-01
0.00000000e+00 -2.16198731e+01 2.69711878e-01
0.00000000e+00 -1.75773779e+01 -2.84423344e-01
0.00000000e+00 -1.32951511e+01 -7.80962229e-01
0.00000000e+00 -8.82190171e+00 -1.19917938e+00
0.00000000e+00 -4.20984882e+00 -1.52180413e+00
0.00000000e+00 4.86029419e-01 -1.73590526e+00
0.00000000e+00 5.20886715e+00 -1.83357128e+00
0.00000000e+00 9.90086972e+00 -1.81234852e+00
0.00000000e+00 1.45043215e+01 -1.67541021e+00
0.00000000e+00 1.89625983e+01 -1.43144425e+00
0.00000000e+00 2.32211378e+01 -1.09426439e+00
0.00000000e+00 2.72283265e+01 -6.82166103e-01
0.00000000e+00 3.09362677e+01 -2.17062312e-01
0.00000000e+00 3.43014062e+01 2.76555109e-01
0.00000000e+00 3.72849987e+01 7.72774210e-01
0.00000000e+00 3.98534287e+01 1.24548351e+00
0.00000000e+00 4.19783809e+01 1.66959443e+00
0.00000000e+00 4.36368963e+01 2.02220814e+00
0.00000000e+00 4.48113396e+01 2.28367440e+00
0.00000000e+00 4.54893118e+01 2.43849653e+00
0.00000000e+00 4.56635414e+01 2.47604528e+00
0.00000000e+00 4.53317835e+01 2.39105272e+00
0.00000000e+00 4.44967494e+01 2.18386657e+00
0.00000000e+00 4.31660780e+01 1.86045477e+00
0.00000000e+00 4.13523514e+01 1.43215906e+00
0.00000000e+00 3.90731450e+01 9.15206208e-01
0.00000000e+00 3.63510912e+01 3.29994371e-01
0.00000000e+00 3.32139299e+01 -2.99817997e-01
0.00000000e+00 2.96945111e+01 -9.48384164e-01
0.00000000e+00 2.58307178e+01 -1.58885687e+00
0.00000000e+00 2.16652739e+01 -2.19463899e+00
0.00000000e+00 1.72454155e+01 -2.74063855e+00
0.00000000e+00 1.26224075e+01 -3.20446676e+00
0.00000000e+00 7.85090351e+00 -3.56751793e+00
0.00000000e+00 2.98816002e+00 -3.81587391e+00
0.00000000e+00 -1.90687289e+00 -3.94098405e+00
0.00000000e+00 -6.77454823e+00 -3.94008261e+00
0.00000000e+00 -1.15555633e+01 -3.81632018e+00
0.00000000e+00 -1.61919974e+01 -3.57860147e+00
0.00000000e+00 -2.06282978e+01 -3.24113893e+00
0.00000000e+00 -2.48121720e+01 -2.82274723e+00
0.00000000e+00 -2.86953489e+01 -2.34591783e+00
0.00000000e+00 -3.22341880e+01 -1.83572399e+00
0.00000000e+00 -3.53901247e+01 -1.31861392e+00
0.00000000e+00 -3.81299550e+01 -8.21153374e-01
0.00000000e+00 -4.04259758e+01 -3.68779323e-01
0.00000000e+00 -4.22560055e+01 1.53774994e-02
0.00000000e+00 -4.36033167e+01 3.11548539e-01
0.00000000e+00 -4.44565169e+01 5.04217356e-01
0.00000000e+00 -4.48094111e+01 5.82807699e-01
0.00000000e+00 -4.46608753e+01 5.42143187e-01
0.00000000e+00 -4.40147613e+01 3.82661495e-01
0.00000000e+00 -4.28798459e+01 1.10375569e-01
0.00000000e+00 -4.12698226e+01 -2.63416188e-01
0.00000000e+00 -3.92033254e+01 -7.22659569e-01
0.00000000e+00 -3.67039628e+01 -1.24729328e+00
0.00000000e+00 -3.38003337e+01 -1.81418650e+00
0.00000000e+00 -3.05259921e+01 -2.39822613e+00
0.00000000e+00 -2.69193259e+01 -2.97350652e+00
0.00000000e+00 -2.30233209e+01 -3.51456756e+00
0.00000000e+00 -1.88851857e+01 -3.99762166e+00
0.00000000e+00 -1.45558257e+01 -4.40170800e+00
0.00000000e+00 -1.00891670e+01 -4.70971411e+00
0.00000000e+00 -5.54134179e+00 -4.90921038e+00
0.00000000e+00 -9.69763383e-01 -4.99305264e+00
0.00000000e+00 3.56787411e+00 -4.95971825e+00
0.00000000e+00 8.01462568e+00 -4.81335554e+00
0.00000000e+00 1.23153084e+01 -4.56354312e+00
0.00000000e+00 1.64174512e+01 -4.22477582e+00
0.00000000e+00 2.02721395e+01 -3.81571022e+00
0.00000000e+00 2.38347213e+01 -3.35821067e+00
0.00000000e+00 2.70653612e+01 -2.87624128e+00
0.00000000e+00 2.99294373e+01 -2.39465937e+00
0.00000000e+00 3.23977826e+01 -1.93798260e+00
0.00000000e+00 3.44467831e+01 -1.52920482e+00
0.00000000e+00 3.60583742e+01 -1.18870679e+00
0.00000000e+00 3.72199853e+01 -9.33279836e-01
0.00000000e+00 3.79244269e+01 -7.75304187e-01
0.00000000e+00 3.81697054e+01 -7.22169258e-01
0.00000000e+00 3.79588716e+01 -7.75985841e-01
0.00000000e+00 3.73000598e+01 -9.33527819e-01
0.00000000e+00 3.62065924e+01 -1.18633359e+00
0.00000000e+00 3.46968280e+01 -1.52104043e+00
0.00000000e+00 3.27939388e+01 -1.92006999e+00
0.00000000e+00 3.05262343e+01 -2.36260959e+00
0.00000000e+00 2.79276209e+01 -2.82570879e+00
0.00000000e+00 2.50368175e+01 -3.28536041e+00
0.00000000e+00 2.18961217e+01 -3.71750867e+00
0.00000000e+00 1.85526336e+01 -4.09919390e+00
0.00000000e+00 1.50602274e+01 -4.41030776e+00
0.00000000e+00 1.14760248e+01 -4.63545085e+00
0.00000000e+00 7.85474397e+00 -4.76412029e+00
0.00000000e+00 4.25318302e+00 -4.78968487e+00
0.00000000e+00 7.37263700e-01 -4.71075892e+00
0.00000000e+00 -2.63070989e+00 -4.53445112e+00
0.00000000e+00 -5.80499986e+00 -4.27571811e+00
